Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1984360,-,-,-,-19.39,-40.06,-3,28,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,8,30,26.200000000000003,103,864,713,7,23.6,313,369,0,573,85.88,45.11,0.16,1009,5.300000000000001,348,1.6
2018,1,1,9,0,26.8,109,890,808,7,23.3,370,336,0,634,80.97,38.230000000000004,0.16,1009,5.300000000000001,346,1.6
2018,1,1,9,30,27.400000000000002,113,912,892,7,23.3,432,263,0,657,78.18,31.330000000000002,0.16,1009,5.300000000000001,344,1.5
2018,1,1,10,0,28,114,929,960,8,23,477,223,0,680,74.32000000000001,24.43,0.16,1009,5.300000000000001,342,1.4000000000000001
2018,1,1,10,30,28.6,117,940,1013,8,23,485,296,0,767,71.71000000000001,17.57,0.16,1008,5.300000000000001,341,1.3
2018,1,1,11,0,29.1,118,947,1048,7,22.900000000000002,483,364,0,841,69.19,10.83,0.16,1008,5.300000000000001,340,1.2000000000000002
2018,1,1,11,30,29.6,123,943,1063,4,22.900000000000002,512,229,0,740,67.23,4.82,0.16,1008,5.4,344,1.1
2018,1,1,12,0,30,133,930,1059,7,22.8,483,318,0,800,65.34,5.18,0.16,1007,5.4,348,1.1
2018,1,1,12,30,30.200000000000003,134,923,1039,7,22.8,347,601,0,936,64.59,11.31,0.16,1007,5.5,354,1.2000000000000002
2018,1,1,13,0,30.5,135,912,1002,0,22.8,209,791,0,961,63.54,18.07,0.16,1006,5.6000000000000005,359,1.2000000000000002
2018,1,1,13,30,30.400000000000002,134,897,947,7,22.8,389,432,0,781,63.910000000000004,24.94,0.16,1006,5.6000000000000005,183,1.2000000000000002
2018,1,1,14,0,30.400000000000002,134,874,876,7,23,390,329,0,669,64.5,31.84,0.16,1006,5.7,7,1.2000000000000002
2018,1,1,14,30,30.1,130,847,791,7,23,233,290,0,459,65.61,38.74,0.16,1006,5.800000000000001,11,1.2000000000000002
2018,1,1,15,0,29.900000000000002,127,809,693,8,23.3,62,2,8,63,67.98,45.62,0.16,1006,5.9,15,1.2000000000000002
2018,1,1,15,30,29.400000000000002,121,764,586,8,23.3,134,43,8,160,69.95,52.480000000000004,0.16,1006,6,20,1.1
2018,1,1,16,0,28.8,113,701,471,6,24,38,1,0,39,75.13,59.300000000000004,0.16,1006,6.1000000000000005,25,1.1
2018,1,1,16,30,28.200000000000003,102,620,353,6,24,7,0,0,7,77.78,66.07000000000001,0.16,1006,6.1000000000000005,29,1.1
2018,1,1,17,0,27.6,86,502,235,6,24.6,42,20,33,48,83.65,72.78,0.16,1006,6.2,33,1.2000000000000002
2018,1,1,17,30,27.1,63,342,126,6,24.6,38,0,100,38,86.13,79.4,0.16,1006,6.2,34,1.3
2018,1,1,18,0,26.6,30,123,39,6,24.700000000000003,17,0,100,17,89.19,85.87,0.16,1007,6.2,35,1.4000000000000001
2018,1,1,18,30,26.3,0,0,0,9,24.700000000000003,0,0,33,0,90.78,92.5,0.16,1007,6.2,34,1.5
2018,1,1,19,0,26,0,0,0,9,24.700000000000003,0,0,0,0,92.3,98.81,0.16,1007,6.2,33,1.7000000000000002
2018,1,1,19,30,25.900000000000002,0,0,0,9,24.700000000000003,0,0,0,0,92.85000000000001,104.95,0.16,1007,6.2,31,1.7000000000000002
2018,1,1,20,0,25.700000000000003,0,0,0,9,24.6,0,0,0,0,93.8,110.86,0.16,1007,6.1000000000000005,29,1.7000000000000002
2018,1,1,20,30,25.700000000000003,0,0,0,6,24.6,0,0,0,0,93.8,116.49000000000001,0.16,1007,6.1000000000000005,29,1.7000000000000002
2018,1,1,21,0,25.5,0,0,0,6,24.6,0,0,0,0,94.64,121.73,0.16,1007,6.1000000000000005,23,1.6
2018,1,1,21,30,25.400000000000002,0,0,0,6,24.6,0,0,0,0,95.2,126.5,0.16,1007,6.1000000000000005,21,1.6
2018,1,1,22,0,25.3,0,0,0,6,24.5,0,0,0,0,95.36,130.63,0.16,1007,6.1000000000000005,18,1.6
2018,1,1,22,30,25.200000000000003,0,0,0,6,24.5,0,0,0,0,95.93,133.97,0.16,1007,6,18,1.5
2018,1,1,23,0,25.1,0,0,0,8,24.400000000000002,0,0,0,0,95.81,136.33,0.16,1006,6,17,1.5
2018,1,1,23,30,25,0,0,0,8,24.400000000000002,0,0,0,0,96.38,137.54,0.16,1006,6,15,1.4000000000000001
2018,1,2,0,0,24.900000000000002,0,0,0,8,24.200000000000003,0,0,0,0,96.19,137.5,0.16,1006,6,14,1.3
2018,1,2,0,30,24.8,0,0,0,8,24.200000000000003,0,0,0,0,96.76,136.23,0.16,1006,6.1000000000000005,11,1.3
2018,1,2,1,0,24.700000000000003,0,0,0,8,24.1,0,0,0,0,96.25,133.81,0.16,1006,6.1000000000000005,8,1.3
2018,1,2,1,30,24.700000000000003,0,0,0,8,24.1,0,0,0,0,96.25,130.42000000000002,0.16,1006,6.1000000000000005,7,1.4000000000000001
2018,1,2,2,0,24.6,0,0,0,7,23.900000000000002,0,0,0,0,95.75,126.25,0.16,1006,6.1000000000000005,6,1.4000000000000001
2018,1,2,2,30,24.5,0,0,0,7,23.900000000000002,0,0,0,0,96.32000000000001,121.46000000000001,0.16,1006,6.1000000000000005,6,1.4000000000000001
2018,1,2,3,0,24.400000000000002,0,0,0,8,23.8,0,0,0,0,96.33,116.18,0.16,1006,6.1000000000000005,6,1.4000000000000001
2018,1,2,3,30,24.3,0,0,0,8,23.8,0,0,0,0,96.91,110.54,0.16,1006,6,6,1.4000000000000001
2018,1,2,4,0,24.1,0,0,0,4,23.6,0,0,0,0,97.29,104.62,0.16,1006,6,6,1.5
2018,1,2,4,30,24.1,0,0,0,4,23.700000000000003,0,0,0,0,97.39,98.47,0.16,1007,6,7,1.5
2018,1,2,5,0,24,0,0,0,7,23.6,0,0,33,0,97.39,92.14,0.16,1007,6,9,1.6
2018,1,2,5,30,24,32,129,42,4,23.6,27,15,100,28,97.39,85.51,0.16,1007,6,11,1.6
2018,1,2,6,0,24.1,66,347,132,3,23.6,72,137,75,98,96.98,79.03,0.16,1007,5.9,12,1.7000000000000002
2018,1,2,6,30,24.3,89,505,242,3,23.6,103,373,17,216,95.83,72.4,0.16,1007,5.9,12,1.8
2018,1,2,7,0,24.6,105,616,359,0,23.700000000000003,111,590,17,354,94.85000000000001,65.69,0.16,1007,5.800000000000001,12,1.9000000000000001
2018,1,2,7,30,25.1,119,694,477,3,23.700000000000003,182,432,8,405,92.08,58.910000000000004,0.16,1007,5.800000000000001,10,2
2018,1,2,8,0,25.6,128,752,590,4,23.6,263,298,0,446,88.8,52.09,0.16,1007,5.7,9,2.2
2018,1,2,8,30,26.400000000000002,135,796,696,4,23.6,340,144,0,441,84.71000000000001,45.230000000000004,0.16,1007,5.6000000000000005,7,2.1
2018,1,2,9,0,27.200000000000003,143,829,793,4,23.200000000000003,387,198,0,542,79.04,38.34,0.16,1007,5.6000000000000005,6,2.1
2018,1,2,9,30,27.900000000000002,149,852,876,7,23.200000000000003,397,376,0,718,75.8,31.44,0.16,1006,5.5,5,1.9000000000000001
2018,1,2,10,0,28.700000000000003,155,867,944,7,23.200000000000003,391,465,0,814,72.18,24.54,0.16,1006,5.5,3,1.8
2018,1,2,10,30,29.3,159,879,997,7,23.200000000000003,343,587,0,902,69.73,17.66,0.16,1006,5.4,3,1.6
2018,1,2,11,0,29.8,164,884,1032,7,23.3,380,556,0,926,68.27,10.91,0.16,1005,5.4,3,1.5
2018,1,2,11,30,30.200000000000003,165,888,1050,7,23.3,391,550,0,939,66.73,4.83,0.16,1005,5.4,3,1.5
2018,1,2,12,0,30.5,165,888,1050,7,23.400000000000002,373,565,0,936,65.98,5.04,0.16,1004,5.4,3,1.5
2018,1,2,12,30,30.6,164,884,1031,7,23.400000000000002,449,419,0,860,65.6,11.18,0.16,1004,5.4,3,1.5
2018,1,2,13,0,30.8,161,877,995,7,23.5,417,401,0,798,65.22,17.95,0.16,1003,5.4,4,1.5
2018,1,2,13,30,30.8,157,864,941,3,23.5,354,317,0,642,65.22,24.830000000000002,0.16,1003,5.5,4,1.5
2018,1,2,14,0,30.8,149,850,872,3,23.6,281,380,0,604,65.63,31.73,0.16,1003,5.5,5,1.5
2018,1,2,14,30,30.6,141,829,789,0,23.6,176,759,0,769,66.31,38.63,0.16,1002,5.6000000000000005,6,1.5
2018,1,2,15,0,30.400000000000002,130,805,694,3,23.700000000000003,246,486,0,587,67.55,45.52,0.16,1002,5.6000000000000005,7,1.5
2018,1,2,15,30,30.1,122,764,588,3,23.700000000000003,189,314,0,381,68.72,52.38,0.16,1002,5.7,9,1.5
2018,1,2,16,0,29.8,111,711,475,9,24.1,56,3,0,58,71.42,59.21,0.16,1002,5.7,12,1.4000000000000001
2018,1,2,16,30,29.200000000000003,98,637,357,9,24.1,25,0,0,25,73.92,65.98,0.16,1002,5.800000000000001,17,1.3
2018,1,2,17,0,28.6,81,533,240,9,24.8,39,0,33,39,79.73,72.7,0.16,1003,5.9,23,1.2000000000000002
2018,1,2,17,30,28,60,375,129,6,24.8,31,0,100,31,82.55,79.33,0.16,1003,5.9,25,1.1
2018,1,2,18,0,27.400000000000002,29,145,40,6,25,10,0,100,10,86.56,85.8,0.16,1003,6,27,1.1
2018,1,2,18,30,27.1,0,0,0,7,25,0,0,33,0,88.09,92.44,0.16,1003,6,26,1.1
2018,1,2,19,0,26.700000000000003,0,0,0,7,25,0,0,0,0,90.3,98.76,0.16,1004,6.1000000000000005,25,1.1
2018,1,2,19,30,26.5,0,0,0,7,25,0,0,0,0,91.36,104.9,0.16,1004,6.1000000000000005,25,1.2000000000000002
2018,1,2,20,0,26.200000000000003,0,0,0,7,25,0,0,0,0,92.88,110.82000000000001,0.16,1004,6.2,24,1.2000000000000002
2018,1,2,20,30,26.200000000000003,0,0,0,7,25,0,0,0,0,92.88,116.46000000000001,0.16,1004,6.2,24,1.2000000000000002
2018,1,2,21,0,25.900000000000002,0,0,0,0,24.900000000000002,0,0,0,0,94.29,121.72,0.16,1005,6.2,22,1.4000000000000001
2018,1,2,21,30,25.700000000000003,0,0,0,7,24.900000000000002,0,0,0,0,95.41,126.5,0.16,1005,6.300000000000001,20,1.4000000000000001
2018,1,2,22,0,25.5,0,0,0,7,24.8,0,0,0,0,96.18,130.65,0.16,1005,6.300000000000001,18,1.5
2018,1,2,22,30,25.3,0,0,0,7,24.8,0,0,0,0,97.33,134.01,0.16,1005,6.300000000000001,16,1.5
2018,1,2,23,0,25.200000000000003,0,0,0,7,24.8,0,0,0,0,97.44,136.39000000000001,0.16,1005,6.300000000000001,14,1.6
2018,1,2,23,30,25,0,0,0,7,24.8,0,0,0,0,98.60000000000001,137.62,0.16,1005,6.300000000000001,14,1.6
2018,1,3,0,0,24.900000000000002,0,0,0,7,24.6,0,0,0,0,98.45,137.6,0.16,1004,6.300000000000001,13,1.6
2018,1,3,0,30,24.8,0,0,0,7,24.6,0,0,0,0,99.04,136.34,0.16,1004,6.2,13,1.6
2018,1,3,1,0,24.700000000000003,0,0,0,3,24.5,0,0,0,0,98.93,133.94,0.16,1004,6.2,13,1.6
2018,1,3,1,30,24.6,0,0,0,8,24.5,0,0,0,0,99.52,130.56,0.16,1004,6.2,13,1.6
2018,1,3,2,0,24.5,0,0,0,8,24.400000000000002,0,0,0,0,99.38,126.39,0.16,1004,6.1000000000000005,12,1.7000000000000002
2018,1,3,2,30,24.400000000000002,0,0,0,8,24.400000000000002,0,0,0,0,99.97,121.60000000000001,0.16,1004,6.1000000000000005,12,1.7000000000000002
2018,1,3,3,0,24.400000000000002,0,0,0,8,24.3,0,0,0,0,99.21000000000001,116.33,0.16,1004,6.1000000000000005,11,1.7000000000000002
2018,1,3,3,30,24.3,0,0,0,8,24.3,0,0,0,0,99.81,110.68,0.16,1004,6.1000000000000005,11,1.7000000000000002
2018,1,3,4,0,24.200000000000003,0,0,0,8,24.1,0,0,0,0,99.65,104.75,0.16,1004,6,10,1.7000000000000002
2018,1,3,4,30,24.200000000000003,0,0,0,8,24.1,0,0,0,0,99.65,98.60000000000001,0.16,1004,6,8,1.7000000000000002
2018,1,3,5,0,24.200000000000003,0,0,0,0,24.1,0,0,0,0,99.25,92.28,0.16,1004,6,7,1.7000000000000002
2018,1,3,5,30,24.400000000000002,31,141,42,3,24.1,26,32,67,28,98.07000000000001,85.64,0.16,1004,6,6,1.7000000000000002
2018,1,3,6,0,24.6,62,368,131,3,24.200000000000003,66,30,67,72,97.86,79.16,0.16,1005,6,5,1.7000000000000002
2018,1,3,6,30,25,84,526,242,3,24.200000000000003,110,258,0,187,95.56,72.53,0.16,1005,6,181,1.7000000000000002
2018,1,3,7,0,25.400000000000002,98,637,359,0,24.5,114,488,0,314,94.66,65.81,0.16,1005,6,358,1.7000000000000002
2018,1,3,7,30,26,110,713,477,0,24.5,141,560,0,429,91.37,59.03,0.16,1005,6,353,1.7000000000000002
2018,1,3,8,0,26.700000000000003,120,771,592,0,24.5,120,771,0,592,87.76,52.21,0.16,1005,6,348,1.6
2018,1,3,8,30,27.400000000000002,127,811,697,0,24.5,172,703,0,666,84.24,45.34,0.16,1005,6,345,1.5
2018,1,3,9,0,28,134,840,792,0,24.5,188,732,0,761,81.46000000000001,38.45,0.16,1005,6,341,1.4000000000000001
2018,1,3,9,30,28.6,140,864,876,0,24.5,140,864,0,876,78.68,31.54,0.16,1005,6,341,1.3
2018,1,3,10,0,29.1,141,883,944,0,24.6,141,883,0,944,76.57000000000001,24.64,0.16,1005,6.1000000000000005,341,1.3
2018,1,3,10,30,29.5,145,896,998,7,24.5,338,603,0,912,74.75,17.75,0.16,1004,6.1000000000000005,343,1.3
2018,1,3,11,0,29.8,146,905,1034,7,24.5,399,547,0,936,73.47,10.98,0.16,1004,6.1000000000000005,344,1.3
2018,1,3,11,30,30,144,911,1052,7,24.5,436,498,0,932,72.63,4.84,0.16,1004,6.1000000000000005,345,1.3
2018,1,3,12,0,30.200000000000003,142,914,1053,7,24.5,356,606,0,960,71.77,4.89,0.16,1003,6.1000000000000005,346,1.3
2018,1,3,12,30,30.3,142,909,1034,0,24.5,270,720,0,977,71.37,11.06,0.16,1003,6.2,346,1.3
2018,1,3,13,0,30.400000000000002,141,900,998,0,24.6,141,900,0,998,71.15,17.830000000000002,0.16,1003,6.2,347,1.3
2018,1,3,13,30,30.3,139,886,944,0,24.6,139,886,0,944,71.56,24.72,0.16,1003,6.2,348,1.3
2018,1,3,14,0,30.3,135,868,874,0,24.700000000000003,135,868,0,874,71.97,31.63,0.16,1002,6.300000000000001,349,1.3
2018,1,3,14,30,30,130,845,791,0,24.700000000000003,144,818,8,784,73.21000000000001,38.53,0.16,1002,6.300000000000001,354,1.2000000000000002
2018,1,3,15,0,29.700000000000003,124,815,696,0,25,135,789,8,689,76.13,45.42,0.16,1002,6.4,359,1.1
2018,1,3,15,30,29.3,117,774,590,0,25.1,117,774,0,590,77.98,52.29,0.16,1003,6.4,185,1
2018,1,3,16,0,28.8,107,718,476,0,25.6,107,718,0,476,82.69,59.120000000000005,0.16,1003,6.5,11,1
2018,1,3,16,30,28.3,96,641,358,0,25.6,96,641,0,358,85.12,65.9,0.16,1003,6.5,16,0.9
2018,1,3,17,0,27.700000000000003,83,527,240,0,26.1,83,527,0,240,91,72.62,0.16,1004,6.5,22,0.9
2018,1,3,17,30,27.3,61,364,129,0,26.1,61,364,0,129,93.15,79.25,0.16,1004,6.6000000000000005,25,0.9
2018,1,3,18,0,26.900000000000002,30,131,40,0,26.200000000000003,30,114,33,38,95.92,85.73,0.16,1005,6.6000000000000005,29,0.9
2018,1,3,18,30,26.700000000000003,0,0,0,3,26.200000000000003,0,0,33,0,97.05,92.38,0.16,1005,6.6000000000000005,29,1
2018,1,3,19,0,26.5,0,0,0,7,26.1,0,0,0,0,97.45,98.7,0.16,1005,6.6000000000000005,28,1
2018,1,3,19,30,26.3,0,0,0,7,26.1,0,0,0,0,98.7,104.86,0.16,1006,6.6000000000000005,26,1.1
2018,1,3,20,0,26.200000000000003,0,0,0,7,25.900000000000002,0,0,0,0,98.24000000000001,110.79,0.16,1006,6.6000000000000005,23,1.2000000000000002
2018,1,3,20,30,26.200000000000003,0,0,0,7,25.900000000000002,0,0,0,0,98.24000000000001,116.43,0.16,1006,6.6000000000000005,23,1.2000000000000002
2018,1,3,21,0,26,0,0,0,7,25.700000000000003,0,0,0,0,98.47,121.71000000000001,0.16,1006,6.6000000000000005,16,1.3
2018,1,3,21,30,25.900000000000002,0,0,0,9,25.700000000000003,0,0,0,0,99.05,126.51,0.16,1006,6.6000000000000005,12,1.3
2018,1,3,22,0,25.8,0,0,0,9,25.6,0,0,0,0,98.84,130.68,0.16,1006,6.6000000000000005,9,1.3
2018,1,3,22,30,25.700000000000003,0,0,0,9,25.6,0,0,0,0,99.42,134.06,0.16,1006,6.6000000000000005,6,1.3
2018,1,3,23,0,25.6,0,0,0,9,25.5,0,0,0,0,99.19,136.46,0.16,1006,6.6000000000000005,3,1.3
2018,1,3,23,30,25.6,0,0,0,9,25.400000000000002,0,0,0,0,99.09,137.71,0.16,1005,6.6000000000000005,181,1.4000000000000001
2018,1,4,0,0,25.5,0,0,0,9,25.3,0,0,0,0,98.81,137.71,0.16,1005,6.6000000000000005,359,1.4000000000000001
2018,1,4,0,30,25.400000000000002,0,0,0,9,25.3,0,0,0,0,99.39,136.47,0.16,1005,6.5,357,1.4000000000000001
2018,1,4,1,0,25.3,0,0,0,9,25.1,0,0,0,0,99.05,134.08,0.16,1005,6.5,356,1.5
2018,1,4,1,30,25.3,0,0,0,9,25.1,0,0,0,0,99.05,130.7,0.16,1005,6.5,354,1.6
2018,1,4,2,0,25.3,0,0,0,6,24.900000000000002,0,0,0,0,97.4,126.54,0.16,1005,6.5,351,1.6
2018,1,4,2,30,25.200000000000003,0,0,0,6,24.900000000000002,0,0,0,0,97.98,121.74000000000001,0.16,1005,6.5,350,1.6
2018,1,4,3,0,25.200000000000003,0,0,0,6,24.6,0,0,0,0,96.68,116.47,0.16,1005,6.5,349,1.6
2018,1,4,3,30,25.1,0,0,0,6,24.6,0,0,0,0,97.25,110.83,0.16,1005,6.5,349,1.5
2018,1,4,4,0,25.1,0,0,0,9,24.5,0,0,0,0,96.37,104.9,0.16,1006,6.5,348,1.5
2018,1,4,4,30,25,0,0,0,9,24.5,0,0,0,0,96.94,98.74000000000001,0.16,1006,6.5,348,1.5
2018,1,4,5,0,25,0,0,0,9,24.3,0,0,33,0,96.12,92.41,0.16,1007,6.5,348,1.5
2018,1,4,5,30,25.1,29,172,42,9,24.3,8,0,100,8,95.55,85.77,0.16,1007,6.5,345,1.4000000000000001
2018,1,4,6,0,25.1,56,408,132,6,24.3,8,0,67,8,95.52,79.29,0.16,1008,6.5,343,1.4000000000000001
2018,1,4,6,30,25.3,76,562,243,6,24.3,8,0,0,8,94.39,72.66,0.16,1008,6.5,340,1.3
2018,1,4,7,0,25.5,89,667,361,6,24.400000000000002,24,0,0,24,93.5,65.94,0.16,1009,6.5,337,1.2000000000000002
2018,1,4,7,30,25.8,101,738,479,6,24.400000000000002,77,0,0,77,91.86,59.15,0.16,1009,6.5,331,1.3
2018,1,4,8,0,26,109,790,592,6,24.3,141,0,0,141,90.34,52.32,0.16,1009,6.4,325,1.3
2018,1,4,8,30,26.3,119,826,698,6,24.3,162,1,0,163,88.84,45.45,0.16,1010,6.4,321,1.3
2018,1,4,9,0,26.6,127,850,792,6,24.3,242,12,0,251,87.32000000000001,38.56,0.16,1010,6.300000000000001,317,1.3
2018,1,4,9,30,26.900000000000002,130,878,877,6,24.3,373,50,0,416,85.8,31.650000000000002,0.16,1010,6.2,311,1.2000000000000002
2018,1,4,10,0,27.200000000000003,127,904,948,6,24.3,458,94,0,543,84.35000000000001,24.740000000000002,0.16,1009,6,305,1.2000000000000002
2018,1,4,10,30,27.5,127,920,1003,6,24.3,489,102,0,586,82.89,17.85,0.16,1009,5.9,300,1.2000000000000002
2018,1,4,11,0,27.900000000000002,124,935,1042,6,24.3,497,78,0,574,80.60000000000001,11.05,0.16,1009,5.7,295,1.2000000000000002
2018,1,4,11,30,28.200000000000003,125,940,1062,6,24.3,482,66,0,548,79.21000000000001,4.84,0.16,1009,5.5,296,1.2000000000000002
2018,1,4,12,0,28.400000000000002,125,942,1064,6,24.1,421,32,0,453,77.45,4.75,0.16,1008,5.300000000000001,296,1.1
2018,1,4,12,30,28.6,125,938,1046,6,24.1,458,55,0,512,76.56,10.93,0.16,1008,5.2,299,1.1
2018,1,4,13,0,28.8,124,930,1010,6,24,488,94,0,578,75.13,17.72,0.16,1008,5.1000000000000005,301,1
2018,1,4,13,30,28.8,122,918,957,6,24,467,107,0,564,75.13,24.61,0.16,1008,5.1000000000000005,306,0.8
2018,1,4,14,0,28.8,120,901,888,6,23.900000000000002,429,110,0,523,75.05,31.52,0.16,1008,5.1000000000000005,310,0.7000000000000001
2018,1,4,14,30,28.700000000000003,114,882,805,6,23.900000000000002,373,74,0,431,75.48,38.43,0.16,1008,5.1000000000000005,327,0.5
2018,1,4,15,0,28.5,106,859,710,6,24.200000000000003,326,165,0,442,77.73,45.33,0.16,1008,5.1000000000000005,344,0.4
2018,1,4,15,30,28.1,98,824,603,7,24.200000000000003,279,247,0,430,79.56,52.2,0.16,1008,5.1000000000000005,186,0.4
2018,1,4,16,0,27.8,90,776,489,7,24.700000000000003,231,155,0,311,83.51,59.03,0.16,1008,5.1000000000000005,28,0.4
2018,1,4,16,30,27.400000000000002,79,710,370,7,24.700000000000003,174,178,0,247,85.48,65.82000000000001,0.16,1008,5.1000000000000005,34,0.4
2018,1,4,17,0,27,67,614,251,6,25.1,119,65,33,138,89.46000000000001,72.55,0.16,1009,5.2,40,0.5
2018,1,4,17,30,26.700000000000003,51,463,138,7,25.1,69,58,100,80,91.05,79.18,0.16,1009,5.2,45,0.5
2018,1,4,18,0,26.400000000000002,28,220,45,7,25,27,29,100,29,91.99,85.67,0.16,1009,5.2,51,0.6000000000000001
2018,1,4,18,30,26.1,0,0,0,7,25,0,0,33,0,93.72,92.32000000000001,0.16,1010,5.2,52,0.7000000000000001
2018,1,4,19,0,25.900000000000002,0,0,0,7,25,0,0,0,0,94.71000000000001,98.65,0.16,1010,5.2,54,0.8
2018,1,4,19,30,25.700000000000003,0,0,0,7,25,0,0,0,0,95.84,104.82000000000001,0.16,1010,5.2,51,0.9
2018,1,4,20,0,25.5,0,0,0,7,25,0,0,0,0,96.83,110.76,0.16,1011,5.2,49,1
2018,1,4,20,30,25.5,0,0,0,7,25,0,0,0,0,96.83,116.42,0.16,1011,5.2,49,1
2018,1,4,21,0,25.200000000000003,0,0,0,7,24.900000000000002,0,0,0,0,98.18,121.71000000000001,0.16,1011,5.2,41,1.1
