Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1984360,-,-,-,-19.39,-40.06,-3,28,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,2,19,0,26,0,0,0,0,21.900000000000002,0,0,0,0,77.99,98.74000000000001,0.16,1009,4.5,61,2.1
2021,1,2,19,30,25.8,0,0,0,0,21.900000000000002,0,0,0,0,78.91,104.89,0.16,1009,4.5,58,2.2
2021,1,2,20,0,25.6,0,0,0,8,22.1,0,0,0,0,81.09,110.82000000000001,0.16,1009,4.5,55,2.2
2021,1,2,20,30,25.6,0,0,0,7,22.1,0,0,0,0,81.09,116.45,0.16,1009,4.5,55,2.2
2021,1,2,21,0,25.3,0,0,0,8,22.200000000000003,0,0,0,0,83.01,121.72,0.16,1009,4.5,53,2.1
2021,1,2,21,30,25.200000000000003,0,0,0,8,22.200000000000003,0,0,0,0,83.51,126.5,0.16,1009,4.5,53,2
2021,1,2,22,0,25,0,0,0,8,22.200000000000003,0,0,0,0,84.63,130.66,0.16,1009,4.5,52,2
2021,1,2,22,30,24.900000000000002,0,0,0,8,22.200000000000003,0,0,0,0,85.13,134.02,0.16,1009,4.5,51,1.9000000000000001
2021,1,2,23,0,24.8,0,0,0,7,22.200000000000003,0,0,0,0,85.71000000000001,136.4,0.16,1008,4.5,49,1.8
2021,1,2,23,30,24.6,0,0,0,7,22.200000000000003,0,0,0,0,86.73,137.64000000000001,0.16,1008,4.5,45,1.6
2021,1,3,0,0,24.400000000000002,0,0,0,7,22.400000000000002,0,0,0,0,88.4,137.63,0.16,1008,4.6000000000000005,41,1.5
2021,1,3,0,30,24.3,0,0,0,8,22.400000000000002,0,0,0,0,88.93,136.37,0.16,1008,4.6000000000000005,39,1.5
2021,1,3,1,0,24.1,0,0,0,7,22.400000000000002,0,0,0,0,90.41,133.97,0.16,1008,4.6000000000000005,37,1.5
2021,1,3,1,30,24,0,0,0,8,22.400000000000002,0,0,0,0,90.95,130.59,0.16,1008,4.7,37,1.5
2021,1,3,2,0,23.900000000000002,0,0,0,8,22.5,0,0,0,0,92.12,126.42,0.16,1008,4.7,38,1.5
2021,1,3,2,30,23.8,0,0,0,8,22.5,0,0,0,0,92.67,121.63,0.16,1008,4.7,39,1.4000000000000001
2021,1,3,3,0,23.700000000000003,0,0,0,7,22.700000000000003,0,0,0,0,94.02,116.36,0.16,1008,4.7,41,1.4000000000000001
2021,1,3,3,30,23.6,0,0,0,8,22.700000000000003,0,0,0,0,94.58,110.72,0.16,1008,4.7,41,1.3
2021,1,3,4,0,23.6,0,0,0,8,22.8,0,0,0,0,95.08,104.79,0.16,1008,4.800000000000001,42,1.3
2021,1,3,4,30,23.6,0,0,0,8,22.8,0,0,0,0,95.08,98.64,0.16,1008,4.800000000000001,41,1.2000000000000002
2021,1,3,5,0,23.6,0,0,0,8,22.900000000000002,0,0,33,0,95.68,92.31,0.16,1008,4.800000000000001,40,1.2000000000000002
2021,1,3,5,30,24,29,208,45,8,22.900000000000002,24,2,100,24,93.5,85.67,0.16,1009,4.800000000000001,37,1.3
2021,1,3,6,0,24.400000000000002,53,456,139,8,23,65,285,0,118,92.04,79.19,0.16,1009,4.800000000000001,34,1.4000000000000001
2021,1,3,6,30,25.200000000000003,70,608,252,7,23,88,145,0,131,87.77,72.56,0.16,1009,4.800000000000001,32,1.6
2021,1,3,7,0,26.1,83,704,371,8,22.400000000000002,126,26,0,137,80.01,65.84,0.16,1009,4.800000000000001,31,1.8
2021,1,3,7,30,26.8,94,771,490,8,22.400000000000002,179,14,0,186,76.79,59.06,0.16,1009,4.800000000000001,31,1.9000000000000001
2021,1,3,8,0,27.6,104,815,603,8,21.6,254,54,0,287,69.95,52.230000000000004,0.16,1009,4.800000000000001,31,1.9000000000000001
2021,1,3,8,30,28.200000000000003,109,857,711,3,21.6,296,76,0,349,67.56,45.37,0.16,1009,4.800000000000001,33,1.8
2021,1,3,9,0,28.8,110,893,809,3,21.3,378,217,0,548,64.12,38.480000000000004,0.16,1009,4.800000000000001,35,1.7000000000000002
2021,1,3,9,30,29.200000000000003,116,911,892,3,21.3,363,316,0,632,62.660000000000004,31.57,0.16,1009,4.9,38,1.6
2021,1,3,10,0,29.6,122,922,960,7,21.200000000000003,467,184,0,634,60.800000000000004,24.66,0.16,1009,4.9,42,1.5
2021,1,3,10,30,29.8,126,931,1013,3,21.200000000000003,469,173,0,634,60.11,17.78,0.16,1009,4.9,45,1.4000000000000001
2021,1,3,11,0,30,131,934,1048,3,21.200000000000003,472,90,0,560,59.17,11,0.16,1008,5,49,1.4000000000000001
2021,1,3,11,30,29.900000000000002,133,935,1065,8,21.200000000000003,519,129,0,648,59.51,4.84,0.16,1008,5,52,1.4000000000000001
2021,1,3,12,0,29.900000000000002,136,930,1063,3,21.3,252,25,0,277,60,4.86,0.16,1008,5.1000000000000005,56,1.5
2021,1,3,12,30,29.700000000000003,137,924,1044,7,21.3,428,366,8,787,60.69,11.03,0.16,1008,5.1000000000000005,59,1.5
2021,1,3,13,0,29.5,139,911,1006,7,21.5,342,71,0,410,62.24,17.81,0.16,1007,5.2,62,1.6
2021,1,3,13,30,29.200000000000003,138,896,952,3,21.5,287,36,0,320,63.32,24.69,0.16,1007,5.2,63,1.7000000000000002
2021,1,3,14,0,28.900000000000002,137,874,881,3,21.700000000000003,347,49,0,389,65.32000000000001,31.6,0.16,1007,5.300000000000001,65,1.8
2021,1,3,14,30,28.5,130,854,798,0,21.700000000000003,170,732,0,743,66.85,38.51,0.16,1007,5.300000000000001,65,1.8
2021,1,3,15,0,28.200000000000003,120,829,702,0,21.900000000000002,206,609,25,634,68.79,45.4,0.16,1007,5.4,65,1.9000000000000001
2021,1,3,15,30,27.8,113,788,595,8,21.900000000000002,223,109,33,290,70.4,52.27,0.16,1007,5.4,65,1.9000000000000001
2021,1,3,16,0,27.400000000000002,106,731,481,8,22.1,221,168,0,307,72.81,59.1,0.16,1008,5.4,64,1.9000000000000001
2021,1,3,16,30,27,93,659,362,7,22.1,151,31,0,164,74.53,65.88,0.16,1008,5.4,64,1.9000000000000001
2021,1,3,17,0,26.6,77,557,244,6,22.3,45,2,0,46,77.34,72.60000000000001,0.16,1008,5.4,63,1.8
2021,1,3,17,30,26.200000000000003,58,402,133,6,22.3,26,0,33,26,79.18,79.24,0.16,1008,5.4,63,1.8
2021,1,3,18,0,25.900000000000002,30,168,43,6,22.6,16,0,100,16,81.85000000000001,85.72,0.16,1009,5.4,62,1.7000000000000002
2021,1,3,18,30,25.700000000000003,0,0,0,7,22.6,0,0,33,0,82.82000000000001,92.36,0.16,1009,5.300000000000001,60,1.8
2021,1,3,19,0,25.5,0,0,0,7,22.700000000000003,0,0,0,0,84.53,98.69,0.16,1009,5.300000000000001,58,1.8
2021,1,3,19,30,25.400000000000002,0,0,0,7,22.700000000000003,0,0,0,0,85.03,104.85000000000001,0.16,1009,5.300000000000001,57,1.8
2021,1,3,20,0,25.200000000000003,0,0,0,8,22.8,0,0,0,0,86.78,110.78,0.16,1009,5.2,55,1.8
2021,1,3,20,30,25.200000000000003,0,0,0,7,22.8,0,0,0,0,86.78,116.43,0.16,1009,5.2,55,1.8
2021,1,3,21,0,24.8,0,0,0,7,23,0,0,0,0,89.81,121.71000000000001,0.16,1010,5.2,55,1.6
2021,1,3,21,30,24.700000000000003,0,0,0,7,23,0,0,0,0,90.35000000000001,126.51,0.16,1010,5.2,55,1.6
2021,1,3,22,0,24.5,0,0,0,7,23.200000000000003,0,0,0,0,92.27,130.69,0.16,1010,5.2,56,1.5
2021,1,3,22,30,24.3,0,0,0,8,23.1,0,0,0,0,93.29,134.07,0.16,1009,5.1000000000000005,57,1.5
2021,1,3,23,0,24.200000000000003,0,0,0,7,23.3,0,0,0,0,94.57000000000001,136.47,0.16,1009,5.1000000000000005,58,1.5
2021,1,3,23,30,24.1,0,0,0,8,23.3,0,0,0,0,95.14,137.73,0.16,1009,5.1000000000000005,59,1.5
2021,1,4,0,0,24,0,0,0,7,23.400000000000002,0,0,0,0,96.17,137.74,0.16,1009,5.1000000000000005,59,1.5
2021,1,4,0,30,24,0,0,0,7,23.400000000000002,0,0,0,0,96.17,136.5,0.16,1009,5.1000000000000005,57,1.5
2021,1,4,1,0,23.900000000000002,0,0,0,7,23.400000000000002,0,0,0,0,97.23,134.11,0.16,1009,5.1000000000000005,54,1.6
2021,1,4,1,30,23.900000000000002,0,0,0,7,23.400000000000002,0,0,0,0,97.23,130.74,0.16,1009,5.1000000000000005,50,1.7000000000000002
2021,1,4,2,0,23.900000000000002,0,0,0,7,23.400000000000002,0,0,0,0,96.98,126.57000000000001,0.16,1009,5.2,47,1.8
2021,1,4,2,30,23.900000000000002,0,0,0,8,23.400000000000002,0,0,0,0,96.98,121.78,0.16,1009,5.300000000000001,44,1.7000000000000002
2021,1,4,3,0,23.900000000000002,0,0,0,8,23.400000000000002,0,0,0,0,96.88,116.51,0.16,1009,5.300000000000001,41,1.7000000000000002
2021,1,4,3,30,23.900000000000002,0,0,0,8,23.400000000000002,0,0,0,0,96.88,110.86,0.16,1009,5.4,39,1.6
2021,1,4,4,0,23.8,0,0,0,4,23.400000000000002,0,0,0,0,97.41,104.93,0.16,1009,5.4,37,1.6
2021,1,4,4,30,23.900000000000002,0,0,0,8,23.400000000000002,0,0,0,0,96.92,98.77,0.16,1010,5.4,37,1.6
2021,1,4,5,0,23.900000000000002,0,0,0,5,23.400000000000002,0,0,33,0,97.14,92.45,0.16,1010,5.4,36,1.6
2021,1,4,5,30,24.1,28,198,43,8,23.400000000000002,15,0,100,15,95.98,85.8,0.16,1010,5.4,36,1.5
2021,1,4,6,0,24.3,52,452,136,7,23.6,23,0,0,23,95.9,79.32000000000001,0.16,1010,5.4,36,1.5
2021,1,4,6,30,24.8,67,610,249,6,23.6,43,0,0,43,93.08,72.69,0.16,1010,5.4,34,1.6
2021,1,4,7,0,25.200000000000003,78,717,370,6,23.6,95,10,0,99,90.84,65.97,0.16,1011,5.4,31,1.7000000000000002
2021,1,4,7,30,25.900000000000002,86,785,488,7,23.6,175,31,0,191,87.16,59.18,0.16,1011,5.4,28,1.8
2021,1,4,8,0,26.700000000000003,94,834,603,8,22.700000000000003,166,22,0,179,78.88,52.35,0.16,1011,5.4,26,2
2021,1,4,8,30,27.400000000000002,101,869,710,7,22.700000000000003,209,10,0,216,75.72,45.480000000000004,0.16,1011,5.4,24,2
2021,1,4,9,0,28.200000000000003,106,894,805,7,21.900000000000002,326,35,0,353,68.60000000000001,38.59,0.16,1011,5.4,23,2
2021,1,4,9,30,28.8,111,914,889,3,21.900000000000002,351,42,0,387,66.19,31.67,0.16,1010,5.4,23,1.9000000000000001
2021,1,4,10,0,29.5,114,929,958,3,21.6,375,81,0,449,62.4,24.76,0.16,1010,5.4,23,1.8
2021,1,4,10,30,29.8,117,939,1011,8,21.6,312,56,0,365,61.34,17.87,0.16,1010,5.4,24,1.6
2021,1,4,11,0,30.200000000000003,122,943,1047,7,21.5,346,21,0,367,59.71,11.07,0.16,1010,5.4,25,1.5
2021,1,4,11,30,30.3,123,945,1065,8,21.5,363,25,0,388,59.370000000000005,4.84,0.16,1010,5.5,28,1.5
2021,1,4,12,0,30.400000000000002,126,941,1064,8,21.400000000000002,495,129,0,624,58.84,4.71,0.16,1009,5.5,32,1.5
2021,1,4,12,30,30.200000000000003,127,935,1045,8,21.400000000000002,515,265,0,775,59.52,10.9,0.16,1009,5.5,36,1.5
2021,1,4,13,0,30.1,128,924,1008,8,21.5,508,182,0,681,60.21,17.69,0.16,1009,5.5,41,1.6
2021,1,4,13,30,29.900000000000002,126,912,955,8,21.5,459,293,0,725,60.9,24.580000000000002,0.16,1009,5.5,45,1.6
2021,1,4,14,0,29.700000000000003,123,894,885,8,21.700000000000003,431,197,0,599,62.15,31.5,0.16,1009,5.5,49,1.7000000000000002
2021,1,4,14,30,29.5,119,872,802,7,21.700000000000003,331,103,0,412,62.870000000000005,38.410000000000004,0.16,1009,5.5,52,1.8
2021,1,4,15,0,29.200000000000003,113,843,706,7,21.8,302,143,0,403,64.5,45.31,0.16,1009,5.4,54,1.9000000000000001
2021,1,4,15,30,28.900000000000002,108,803,600,7,21.8,253,223,0,390,65.63,52.18,0.16,1009,5.4,55,2.1
2021,1,4,16,0,28.6,99,749,485,7,22,220,85,0,264,67.48,59.02,0.16,1009,5.300000000000001,55,2.2
2021,1,4,16,30,28.1,90,674,366,7,22,157,138,0,214,69.46000000000001,65.8,0.16,1009,5.2,55,2.2
2021,1,4,17,0,27.6,78,564,247,7,22.3,115,189,0,172,72.88,72.53,0.16,1010,5.2,54,2.3000000000000003
2021,1,4,17,30,27.1,59,398,134,7,22.3,69,134,33,94,75.03,79.17,0.16,1010,5.1000000000000005,54,2.2
2021,1,4,18,0,26.6,31,147,42,3,22.700000000000003,27,41,100,30,79.39,85.66,0.16,1010,5.1000000000000005,54,2.1
2021,1,4,18,30,26.3,0,0,0,0,22.8,0,0,33,0,80.88,92.31,0.16,1011,5.1000000000000005,55,2
2021,1,4,19,0,26,0,0,0,0,23.200000000000003,0,0,0,0,84.56,98.65,0.16,1011,5.1000000000000005,55,1.9000000000000001
2021,1,4,19,30,25.8,0,0,0,0,23.200000000000003,0,0,0,0,85.57000000000001,104.81,0.16,1011,5.1000000000000005,54,1.9000000000000001
2021,1,4,20,0,25.6,0,0,0,7,23.6,0,0,0,0,88.49,110.75,0.16,1012,5.1000000000000005,53,1.8
