Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1984360,-,-,-,-19.39,-40.06,-3,28,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,1,0,0,23.8,0,0,0,6,23.5,0,0,0,0,98.21000000000001,137.4,0.16,1008,3.4000000000000004,35,1.4000000000000001,0.0000,0.0000
2022,1,1,0,30,23.700000000000003,0,0,0,6,23.5,0,0,0,0,98.8,136.11,0.16,1008,3.4000000000000004,35,1.4000000000000001,0.0000,0.0000
2022,1,1,1,0,23.5,0,0,0,6,23.5,0,0,0,0,99.82000000000001,133.68,0.16,1008,3.4000000000000004,35,1.4000000000000001,0.0000,0.0000
2022,1,1,1,30,23.5,0,0,0,7,23.5,0,0,0,0,99.82000000000001,130.29,0.16,1008,3.4000000000000004,34,1.4000000000000001,0.0000,0.0000
2022,1,1,2,0,23.5,0,0,0,7,23.400000000000002,0,0,0,0,99.59,126.11,0.16,1008,3.4000000000000004,32,1.4000000000000001,0.0000,0.0000
2022,1,1,2,30,23.400000000000002,0,0,0,7,23.400000000000002,0,0,0,0,100,121.31,0.16,1008,3.5,30,1.4000000000000001,0.0000,0.0000
2022,1,1,3,0,23.400000000000002,0,0,0,7,23.400000000000002,0,0,0,0,99.88,116.04,0.16,1008,3.5,28,1.4000000000000001,0.0000,0.0000
2022,1,1,3,30,23.400000000000002,0,0,0,7,23.400000000000002,0,0,0,0,99.88,110.4,0.16,1008,3.5,25,1.4000000000000001,0.0000,0.0000
2022,1,1,4,0,23.3,0,0,0,7,23.3,0,0,0,0,99.94,104.47,0.16,1008,3.5,22,1.4000000000000001,0.0000,0.0000
2022,1,1,4,30,23.400000000000002,0,0,0,7,23.3,0,0,0,0,99.44,98.33,0.16,1009,3.5,20,1.3,0.0000,0.0000
2022,1,1,5,0,23.400000000000002,0,0,0,8,23.3,0,0,33,0,99.60000000000001,92.01,0.16,1009,3.5,18,1.3,0.0000,0.0000
2022,1,1,5,30,23.900000000000002,31,247,51,7,23.3,32,2,100,32,96.65,85.38,0.16,1009,3.5,17,1.4000000000000001,0.0000,0.0000
2022,1,1,6,0,24.3,52,498,148,6,23.6,40,189,0,76,95.96000000000001,78.9,0.16,1009,3.5,15,1.5,3.6252,2.7666
2022,1,1,6,30,25,67,648,264,7,23.6,103,200,8,164,92.14,72.27,0.16,1010,3.5,13,1.8,8.2227,6.3478
2022,1,1,7,0,25.700000000000003,78,745,386,7,23.400000000000002,165,212,8,253,87.33,65.56,0.16,1010,3.5,11,2,13.4381,10.4549
2022,1,1,7,30,26.3,86,812,507,7,23.400000000000002,209,212,0,319,84.29,58.79,0.16,1010,3.5,11,2.1,17.7086,13.8400
2022,1,1,8,0,26.900000000000002,93,860,623,7,23,288,155,0,384,79.2,51.96,0.16,1010,3.5,12,2.2,22.0174,17.2555
2022,1,1,8,30,27.400000000000002,103,889,730,7,23,327,227,0,487,76.92,45.11,0.16,1010,3.5,13,2.1,28.5909,22.4477
2022,1,1,9,0,27.8,114,905,825,7,22.8,269,513,0,672,74.05,38.22,0.16,1010,3.5,14,2.1,40.1469,31.5591
2022,1,1,9,30,28.1,118,927,910,7,22.8,285,516,0,726,72.77,31.32,0.16,1010,3.5,15,2,43.9339,34.5650
2022,1,1,10,0,28.3,122,942,980,8,22.6,383,364,0,714,71.34,24.43,0.16,1010,3.4000000000000004,17,2,43.6115,34.3312
2022,1,1,10,30,28.5,124,953,1033,7,22.6,398,86,0,480,70.52,17.56,0.16,1010,3.4000000000000004,18,2,29.5091,23.2388
2022,1,1,11,0,28.6,126,960,1069,7,22.5,409,66,0,474,69.61,10.82,0.16,1009,3.4000000000000004,19,2,29.2591,23.0474
2022,1,1,11,30,28.700000000000003,127,963,1087,7,22.5,425,91,0,516,69.21000000000001,4.8100000000000005,0.16,1009,3.4000000000000004,21,2,31.9133,25.1410
2022,1,1,12,0,28.900000000000002,128,962,1086,7,22.5,445,69,0,514,68.39,5.18,0.16,1009,3.4000000000000004,23,2,31.7873,25.0416
2022,1,1,12,30,28.900000000000002,128,957,1066,6,22.5,456,134,0,587,68.39,11.32,0.16,1009,3.4000000000000004,25,1.9000000000000001,36.2260,28.5348
2022,1,1,13,0,29,127,947,1027,7,22.6,452,129,0,575,68.37,18.080000000000002,0.16,1008,3.5,27,1.9000000000000001,35.3351,27.8262
2022,1,1,13,30,28.8,125,934,972,8,22.6,386,353,0,706,69.16,24.95,0.16,1008,3.5,29,1.9000000000000001,43.0971,33.9251
2022,1,1,14,0,28.700000000000003,122,917,901,8,22.700000000000003,383,187,0,542,69.9,31.84,0.16,1008,3.5,31,1.9000000000000001,32.7718,25.7818
2022,1,1,14,30,28.5,126,879,812,8,22.700000000000003,332,315,0,578,70.71000000000001,38.74,0.16,1008,3.5,33,1.9000000000000001,34.4918,27.1116
2022,1,1,15,0,28.200000000000003,137,814,706,8,22.8,327,207,0,472,72.34,45.62,0.16,1008,3.6,35,1.8,27.6682,21.7208
2022,1,1,15,30,27.8,127,774,598,7,22.700000000000003,277,145,0,365,74.04,52.480000000000004,0.16,1008,3.6,37,1.8,20.8838,16.3643
2022,1,1,16,0,27.5,114,722,483,7,23,236,90,0,282,76.72,59.300000000000004,0.16,1008,3.6,39,1.7000000000000002,15.6099,12.1965
2022,1,1,16,30,27,102,644,363,7,23.1,165,22,0,174,79.07000000000001,66.08,0.16,1009,3.7,41,1.7000000000000002,9.2053,7.1584
2022,1,1,17,0,26.5,85,534,243,6,23.5,75,5,0,76,83.38,72.78,0.16,1009,3.7,43,1.6,3.7925,2.9254
2022,1,1,17,30,26,63,369,131,7,23.400000000000002,51,2,33,51,85.86,79.41,0.16,1009,3.7,44,1.6,2.4309,1.8538
2022,1,1,18,0,25.6,32,130,41,7,23.6,26,1,100,26,88.46000000000001,85.87,0.16,1009,3.7,45,1.5,0.0000,0.0000
2022,1,1,18,30,25.3,0,0,0,7,23.6,0,0,33,0,90.14,92.5,0.16,1010,3.8000000000000003,44,1.5,0.0000,0.0000
2022,1,1,19,0,25,0,0,0,7,23.6,0,0,0,0,92.02,98.82000000000001,0.16,1010,3.8000000000000003,44,1.4000000000000001,0.0000,0.0000
2022,1,1,19,30,24.900000000000002,0,0,0,7,23.6,0,0,0,0,92.57000000000001,104.96000000000001,0.16,1010,3.8000000000000003,42,1.4000000000000001,0.0000,0.0000
2022,1,1,20,0,24.700000000000003,0,0,0,7,23.6,0,0,0,0,93.73,110.87,0.16,1010,3.8000000000000003,40,1.3,0.0000,0.0000
2022,1,1,20,30,24.5,0,0,0,7,23.6,0,0,0,0,94.95,116.49000000000001,0.16,1011,3.7,39,1.3,0.0000,0.0000
2022,1,1,21,0,24.3,0,0,0,7,23.6,0,0,0,0,95.9,121.74000000000001,0.16,1011,3.7,37,1.3,0.0000,0.0000
2022,1,1,21,30,24.200000000000003,0,0,0,8,23.6,0,0,0,0,96.47,126.5,0.16,1011,3.7,36,1.3,0.0000,0.0000
2022,1,1,22,0,24.1,0,0,0,7,23.5,0,0,0,0,96.73,130.64000000000001,0.16,1011,3.7,35,1.2000000000000002,0.0000,0.0000
2022,1,1,22,30,23.900000000000002,0,0,0,7,23.5,0,0,0,0,97.79,133.97,0.16,1010,3.7,35,1.2000000000000002,0.0000,0.0000
2022,1,1,23,0,23.8,0,0,0,7,23.5,0,0,0,0,98,136.33,0.16,1010,3.7,35,1.2000000000000002,0.0000,0.0000
2022,1,1,23,30,23.700000000000003,0,0,0,7,23.5,0,0,0,0,98.59,137.54,0.16,1010,3.7,35,1.2000000000000002,0.0000,0.0000
2022,1,2,0,0,23.6,0,0,0,6,23.400000000000002,0,0,0,0,98.77,137.5,0.16,1009,3.7,35,1.2000000000000002,0.0000,0.0000
2022,1,2,0,30,23.5,0,0,0,6,23.400000000000002,0,0,0,0,99.37,136.22,0.16,1009,3.8000000000000003,34,1.2000000000000002,0.0000,0.0000
2022,1,2,1,0,23.5,0,0,0,7,23.3,0,0,0,0,99.08,133.81,0.16,1009,3.8000000000000003,33,1.2000000000000002,0.0000,0.0000
2022,1,2,1,30,23.400000000000002,0,0,0,6,23.3,0,0,0,0,99.68,130.42000000000002,0.16,1009,3.8000000000000003,31,1.2000000000000002,0.0000,0.0000
2022,1,2,2,0,23.400000000000002,0,0,0,7,23.3,0,0,0,0,99.26,126.25,0.16,1009,3.8000000000000003,29,1.3,0.0000,0.0000
2022,1,2,2,30,23.400000000000002,0,0,0,7,23.3,0,0,0,0,99.26,121.45,0.16,1009,3.9000000000000004,26,1.3,0.0000,0.0000
2022,1,2,3,0,23.3,0,0,0,8,23.1,0,0,0,0,99.09,116.18,0.16,1009,3.9000000000000004,23,1.3,0.0000,0.0000
2022,1,2,3,30,23.3,0,0,0,8,23.1,0,0,0,0,99.09,110.54,0.16,1009,3.9000000000000004,20,1.3,0.0000,0.0000
2022,1,2,4,0,23.200000000000003,0,0,0,7,23,0,0,0,0,98.9,104.61,0.16,1010,3.9000000000000004,18,1.3,0.0000,0.0000
2022,1,2,4,30,23.3,0,0,0,8,23,0,0,0,0,98.31,98.46000000000001,0.16,1010,3.9000000000000004,18,1.3,0.0000,0.0000
2022,1,2,5,0,23.400000000000002,0,0,0,7,23,0,0,33,0,97.58,92.14,0.16,1011,3.9000000000000004,18,1.3,0.0000,0.0000
2022,1,2,5,30,23.8,30,261,50,7,23,34,6,100,34,95.27,85.51,0.16,1011,3.8000000000000003,19,1.4000000000000001,0.0000,0.0000
2022,1,2,6,0,24.3,49,513,147,8,23.1,55,380,0,127,93.13,79.03,0.16,1011,3.8000000000000003,21,1.5,6.0563,4.6210
2022,1,2,6,30,24.900000000000002,64,659,263,8,23.1,113,29,0,122,89.86,72.4,0.16,1011,3.8000000000000003,21,1.6,6.1095,4.7155
2022,1,2,7,0,25.5,74,752,384,8,22.900000000000002,174,109,0,219,85.34,65.68,0.16,1012,3.8000000000000003,21,1.8,11.6216,9.0407
2022,1,2,7,30,25.8,83,816,504,7,22.900000000000002,206,352,0,388,83.84,58.910000000000004,0.16,1012,3.8000000000000003,21,1.9000000000000001,21.5246,16.8213
2022,1,2,8,0,26.1,91,861,620,7,22.400000000000002,218,374,0,448,80.3,52.08,0.16,1012,3.8000000000000003,21,1.9000000000000001,25.6745,20.1209
2022,1,2,8,30,26.200000000000003,101,888,726,7,22.400000000000002,319,189,0,452,79.83,45.22,0.16,1012,3.8000000000000003,22,1.9000000000000001,26.5275,20.8271
2022,1,2,9,0,26.3,114,899,819,7,22.3,330,377,0,626,78.65,38.33,0.16,1012,3.8000000000000003,23,1.9000000000000001,37.3898,29.3913
2022,1,2,9,30,26.3,118,921,904,7,22.3,313,463,0,708,78.57000000000001,31.43,0.16,1011,3.8000000000000003,24,1.9000000000000001,42.8371,33.7017
2022,1,2,10,0,26.3,121,938,974,7,22.3,388,391,0,744,78.71000000000001,24.53,0.16,1011,3.8000000000000003,25,1.9000000000000001,45.4387,35.7694
2022,1,2,10,30,26.3,123,950,1028,6,22.3,459,167,0,618,78.71000000000001,17.66,0.16,1011,3.8000000000000003,25,1.8,37.9900,29.9175
2022,1,2,11,0,26.400000000000002,123,958,1064,6,22.400000000000002,462,180,0,639,78.67,10.9,0.16,1011,3.8000000000000003,25,1.8,39.4427,31.0690
2022,1,2,11,30,26.400000000000002,126,957,1080,6,22.400000000000002,457,207,0,663,78.59,4.82,0.16,1010,3.9000000000000004,24,1.8,41.0049,32.3032
2022,1,2,12,0,26.5,134,948,1078,7,22.400000000000002,436,257,0,692,78.3,5.04,0.16,1010,3.9000000000000004,23,1.7000000000000002,42.7965,33.7146
2022,1,2,12,30,26.5,133,944,1059,0,22.400000000000002,196,796,0,977,78.3,11.19,0.16,1010,3.9000000000000004,22,1.7000000000000002,60.2980,47.4963
2022,1,2,13,0,26.5,130,936,1020,0,22.400000000000002,191,814,8,965,78.44,17.96,0.16,1009,4,22,1.6,59.3072,46.7043
2022,1,2,13,30,26.400000000000002,127,925,966,0,22.400000000000002,127,925,0,966,78.9,24.830000000000002,0.16,1009,4,22,1.5,58.9768,46.4256
2022,1,2,14,0,26.400000000000002,122,910,896,0,22.6,245,686,0,828,79.55,31.740000000000002,0.16,1009,4,23,1.4000000000000001,50.0727,39.3930
2022,1,2,14,30,26.3,117,887,810,5,22.6,432,198,0,587,80.02,38.64,0.16,1009,4.1000000000000005,27,1.3,35.0366,27.5402
2022,1,2,15,0,26.200000000000003,111,859,713,8,22.8,329,272,0,520,81.82000000000001,45.53,0.16,1009,4.1000000000000005,31,1.2000000000000002,30.4902,23.9367
2022,1,2,15,30,26,105,820,605,8,22.8,231,448,0,504,82.79,52.39,0.16,1009,4.1000000000000005,38,1.1,28.8474,22.6052
2022,1,2,16,0,25.8,96,768,489,0,23.3,105,742,0,485,86,59.21,0.16,1009,4.1000000000000005,45,1,26.8605,20.9880
2022,1,2,16,30,25.5,87,694,369,8,23.3,156,421,0,327,87.54,65.99,0.16,1009,4.2,50,1,17.3116,13.4634
2022,1,2,17,0,25.3,73,587,248,8,23.6,120,359,0,227,90.10000000000001,72.7,0.16,1009,4.2,55,1,11.3359,8.7453
2022,1,2,17,30,24.900000000000002,56,425,135,8,23.6,90,151,33,118,92.27,79.33,0.16,1009,4.2,57,1,5.6248,4.2899
2022,1,2,18,0,24.5,30,172,43,7,23.400000000000002,32,4,100,32,93.72,85.8,0.16,1009,4.3,60,1.1,0.0000,0.0000
2022,1,2,18,30,24.400000000000002,0,0,0,7,23.400000000000002,0,0,33,0,94.37,92.44,0.16,1010,4.3,58,1.1,0.0000,0.0000
2022,1,2,19,0,24.200000000000003,0,0,0,7,23.3,0,0,0,0,94.53,98.76,0.16,1010,4.3,56,1.2000000000000002,0.0000,0.0000
2022,1,2,19,30,24.1,0,0,0,8,23.3,0,0,0,0,95.10000000000001,104.91,0.16,1010,4.4,54,1.2000000000000002,0.0000,0.0000
2022,1,2,20,0,24.1,0,0,0,8,23.1,0,0,0,0,94.36,110.83,0.16,1010,4.4,52,1.2000000000000002,0.0000,0.0000
2022,1,2,20,30,24,0,0,0,8,23.200000000000003,0,0,0,0,95.02,116.46000000000001,0.16,1011,4.4,50,1.3,0.0000,0.0000
2022,1,2,21,0,23.900000000000002,0,0,0,0,23,0,0,0,0,94.95,121.72,0.16,1011,4.4,48,1.3,0.0000,0.0000
2022,1,2,21,30,23.8,0,0,0,0,23,0,0,0,0,95.52,126.5,0.16,1011,4.4,46,1.3,0.0000,0.0000
2022,1,2,22,0,23.700000000000003,0,0,0,0,22.900000000000002,0,0,0,0,95.41,130.65,0.16,1010,4.4,43,1.3,0.0000,0.0000
2022,1,2,22,30,23.6,0,0,0,8,22.900000000000002,0,0,0,0,95.99000000000001,134.01,0.16,1010,4.4,42,1.3,0.0000,0.0000
2022,1,2,23,0,23.6,0,0,0,8,22.900000000000002,0,0,0,0,95.60000000000001,136.39000000000001,0.16,1010,4.4,40,1.3,0.0000,0.0000
2022,1,2,23,30,23.5,0,0,0,7,22.900000000000002,0,0,0,0,96.18,137.62,0.16,1010,4.5,38,1.3,0.0000,0.0000
2022,1,3,0,0,23.400000000000002,0,0,0,8,22.8,0,0,0,0,96.29,137.6,0.16,1009,4.5,36,1.3,0.0000,0.0000
2022,1,3,0,30,23.400000000000002,0,0,0,3,22.8,0,0,0,0,96.29,136.34,0.16,1009,4.4,34,1.3,0.0000,0.0000
2022,1,3,1,0,23.3,0,0,0,8,22.700000000000003,0,0,0,0,96.44,133.94,0.16,1009,4.4,31,1.2000000000000002,0.0000,0.0000
2022,1,3,1,30,23.200000000000003,0,0,0,8,22.700000000000003,0,0,0,0,97.03,130.56,0.16,1009,4.4,27,1.2000000000000002,0.0000,0.0000
2022,1,3,2,0,23.1,0,0,0,8,22.6,0,0,0,0,97.11,126.39,0.16,1009,4.4,22,1.2000000000000002,0.0000,0.0000
2022,1,3,2,30,23.1,0,0,0,8,22.6,0,0,0,0,97.11,121.59,0.16,1009,4.4,17,1.1,0.0000,0.0000
2022,1,3,3,0,23,0,0,0,8,22.6,0,0,0,0,97.51,116.32000000000001,0.16,1010,4.4,13,1.1,0.0000,0.0000
2022,1,3,3,30,22.900000000000002,0,0,0,8,22.6,0,0,0,0,98.10000000000001,110.68,0.16,1010,4.4,11,1.1,0.0000,0.0000
2022,1,3,4,0,22.900000000000002,0,0,0,7,22.5,0,0,0,0,97.88,104.75,0.16,1010,4.4,10,1.1,0.0000,0.0000
2022,1,3,4,30,22.900000000000002,0,0,0,7,22.6,0,0,0,0,97.98,98.60000000000001,0.16,1011,4.3,11,1.1,0.0000,0.0000
2022,1,3,5,0,23,0,0,0,7,22.6,0,0,33,0,97.77,92.27,0.16,1011,4.3,12,1.1,0.0000,0.0000
2022,1,3,5,30,23.3,31,190,45,7,22.6,26,1,100,26,96.02,85.64,0.16,1011,4.3,14,1.2000000000000002,0.0000,0.0000
2022,1,3,6,0,23.6,55,446,139,7,22.8,53,4,0,54,95.49,79.16,0.16,1012,4.3,16,1.3,2.5746,1.9640
2022,1,3,6,30,24.1,71,605,253,7,22.8,119,28,0,127,92.67,72.53,0.16,1012,4.3,16,1.4000000000000001,6.3522,4.9018
2022,1,3,7,0,24.700000000000003,81,715,374,8,22.900000000000002,156,30,0,168,89.94,65.81,0.16,1012,4.3,16,1.6,8.9064,6.9277
2022,1,3,7,30,25.200000000000003,90,786,494,8,22.900000000000002,159,18,0,168,87.31,59.03,0.16,1012,4.3,15,1.7000000000000002,9.3137,7.2781
2022,1,3,8,0,25.700000000000003,95,840,610,8,22.700000000000003,254,71,0,298,83.4,52.2,0.16,1012,4.3,14,1.9000000000000001,17.0699,13.3770
2022,1,3,8,30,26.1,102,877,718,8,22.700000000000003,301,132,0,394,81.46000000000001,45.34,0.16,1012,4.3,13,1.9000000000000001,23.1153,18.1477
2022,1,3,9,0,26.400000000000002,105,906,815,4,22.3,381,80,0,444,78.14,38.45,0.16,1012,4.3,13,2,26.5123,20.8404
2022,1,3,9,30,26.700000000000003,109,927,899,8,22.3,378,246,0,588,76.7,31.54,0.16,1011,4.3,13,2,35.5703,27.9843
2022,1,3,10,0,27.1,112,943,969,8,22.1,384,294,0,651,74.32000000000001,24.63,0.16,1011,4.3,13,1.9000000000000001,39.7544,31.2944
2022,1,3,10,30,27.3,114,954,1023,7,22.1,436,144,0,573,73.45,17.75,0.16,1011,4.3,14,1.9000000000000001,35.2213,27.7370
2022,1,3,11,0,27.5,116,960,1058,8,22.200000000000003,395,317,0,706,72.84,10.98,0.16,1011,4.4,15,1.8,43.5768,34.3253
2022,1,3,11,30,27.700000000000003,121,957,1075,8,22.200000000000003,394,394,0,787,71.92,4.83,0.16,1010,4.4,16,1.7000000000000002,48.6739,38.3448
2022,1,3,12,0,27.8,129,946,1072,8,22.200000000000003,386,431,0,815,71.75,4.9,0.16,1010,4.4,18,1.7000000000000002,50.4049,39.7084
2022,1,3,12,30,27.900000000000002,128,942,1053,8,22.200000000000003,406,385,0,784,71.27,11.06,0.16,1009,4.4,20,1.6,48.3894,38.1162
2022,1,3,13,0,27.900000000000002,128,933,1016,3,22.3,494,153,0,640,71.60000000000001,17.84,0.16,1009,4.4,22,1.5,39.3369,30.9779
2022,1,3,13,30,27.700000000000003,125,921,962,3,22.3,444,315,0,730,72.44,24.72,0.16,1009,4.4,26,1.5,44.5740,35.0882
2022,1,3,14,0,27.6,123,903,892,3,22.5,446,249,8,658,73.9,31.63,0.16,1008,4.4,30,1.4000000000000001,39.7991,31.3110
2022,1,3,14,30,27.3,120,880,808,3,22.5,377,350,8,651,75.2,38.54,0.16,1008,4.4,35,1.4000000000000001,38.8651,30.5501
2022,1,3,15,0,27.1,114,849,710,7,23,276,424,0,574,78.27,45.43,0.16,1008,4.4,39,1.3,33.6665,26.4309
2022,1,3,15,30,26.8,108,809,603,8,23,246,388,0,483,79.65,52.29,0.16,1008,4.4,43,1.3,27.6568,21.6729
2022,1,3,16,0,26.5,100,755,487,7,23.5,206,375,0,398,83.52,59.120000000000005,0.16,1008,4.4,47,1.3,22.0534,17.2327
2022,1,3,16,30,26.1,90,682,368,7,23.5,179,309,0,305,85.5,65.91,0.16,1008,4.3,49,1.3,16.1569,12.5662
2022,1,3,17,0,25.8,76,576,248,7,23.700000000000003,132,67,0,152,88.02,72.62,0.16,1009,4.3,51,1.3,7.5963,5.8610
2022,1,3,17,30,25.400000000000002,57,416,135,7,23.700000000000003,50,7,33,51,90.13,79.26,0.16,1009,4.3,52,1.3,2.4312,1.8544
2022,1,3,18,0,25.1,30,170,43,8,23.400000000000002,32,3,100,32,90.4,85.74,0.16,1009,4.2,52,1.3,0.0000,0.0000
2022,1,3,18,30,24.900000000000002,0,0,0,8,23.400000000000002,0,0,33,0,91.48,92.38,0.16,1009,4.1000000000000005,52,1.4000000000000001,0.0000,0.0000
2022,1,3,19,0,24.700000000000003,0,0,0,8,23.200000000000003,0,0,0,0,91.43,98.71000000000001,0.16,1010,4.1000000000000005,52,1.4000000000000001,0.0000,0.0000
2022,1,3,19,30,24.6,0,0,0,8,23.200000000000003,0,0,0,0,91.98,104.86,0.16,1010,4,51,1.4000000000000001,0.0000,0.0000
2022,1,3,20,0,24.400000000000002,0,0,0,3,23.1,0,0,0,0,92.34,110.79,0.16,1010,3.9000000000000004,50,1.4000000000000001,0.0000,0.0000
2022,1,3,20,30,24.3,0,0,0,8,23.1,0,0,0,0,92.89,116.44,0.16,1010,3.9000000000000004,48,1.4000000000000001,0.0000,0.0000
2022,1,3,21,0,24.1,0,0,0,8,23,0,0,0,0,93.39,121.71000000000001,0.16,1010,3.8000000000000003,47,1.5,0.0000,0.0000
2022,1,3,21,30,24,0,0,0,7,23,0,0,0,0,93.95,126.51,0.16,1010,3.7,44,1.5,0.0000,0.0000
2022,1,3,22,0,23.900000000000002,0,0,0,7,22.900000000000002,0,0,0,0,94.05,130.68,0.16,1010,3.7,42,1.4000000000000001,0.0000,0.0000
2022,1,3,22,30,23.8,0,0,0,8,22.900000000000002,0,0,0,0,94.52,134.06,0.16,1009,3.7,40,1.4000000000000001,0.0000,0.0000
2022,1,3,23,0,23.700000000000003,0,0,0,8,22.8,0,0,0,0,94.71000000000001,136.46,0.16,1009,3.6,38,1.4000000000000001,0.0000,0.0000
2022,1,3,23,30,23.6,0,0,0,8,22.8,0,0,0,0,95.28,137.71,0.16,1009,3.6,36,1.4000000000000001,0.0000,0.0000
2022,1,4,0,0,23.5,0,0,0,0,22.8,0,0,0,0,95.62,137.71,0.16,1009,3.6,35,1.3,0.0000,0.0000
2022,1,4,0,30,23.400000000000002,0,0,0,8,22.700000000000003,0,0,0,0,96.10000000000001,136.47,0.16,1008,3.6,34,1.3,0.0000,0.0000
2022,1,4,1,0,23.400000000000002,0,0,0,8,22.700000000000003,0,0,0,0,96.04,134.07,0.16,1008,3.6,33,1.3,0.0000,0.0000
2022,1,4,1,30,23.400000000000002,0,0,0,8,22.700000000000003,0,0,0,0,96.04,130.7,0.16,1008,3.6,33,1.3,0.0000,0.0000
2022,1,4,2,0,23.3,0,0,0,8,22.700000000000003,0,0,0,0,96.4,126.53,0.16,1008,3.6,33,1.3,0.0000,0.0000
2022,1,4,2,30,23.400000000000002,0,0,0,8,22.700000000000003,0,0,0,0,95.82000000000001,121.74000000000001,0.16,1008,3.6,32,1.4000000000000001,0.0000,0.0000
2022,1,4,3,0,23.400000000000002,0,0,0,8,22.700000000000003,0,0,0,0,95.64,116.47,0.16,1008,3.6,31,1.4000000000000001,0.0000,0.0000
2022,1,4,3,30,23.400000000000002,0,0,0,8,22.700000000000003,0,0,0,0,95.73,110.82000000000001,0.16,1009,3.6,30,1.5,0.0000,0.0000
2022,1,4,4,0,23.5,0,0,0,3,22.6,0,0,0,0,94.94,104.89,0.16,1009,3.6,29,1.5,0.0000,0.0000
2022,1,4,4,30,23.5,0,0,0,3,22.6,0,0,0,0,94.94,98.74000000000001,0.16,1009,3.6,28,1.5,0.0000,0.0000
2022,1,4,5,0,23.6,0,0,0,3,22.700000000000003,0,0,33,0,94.49,92.41,0.16,1009,3.6,28,1.5,0.0000,0.0000
2022,1,4,5,30,23.900000000000002,29,232,46,0,22.700000000000003,29,212,17,45,92.9,85.77,0.16,1010,3.6,27,1.6,0.0000,0.0000
2022,1,4,6,0,24.3,50,496,142,0,22.900000000000002,50,496,0,142,91.67,79.29,0.16,1010,3.6,26,1.7000000000000002,6.7690,5.1628
2022,1,4,6,30,24.700000000000003,64,652,258,0,22.900000000000002,101,456,0,237,89.51,72.65,0.16,1010,3.6,24,1.7000000000000002,11.8408,9.1356
2022,1,4,7,0,25.200000000000003,73,756,381,0,23,73,756,0,381,87.4,65.93,0.16,1010,3.6,22,1.8,20.1797,15.6948
2022,1,4,7,30,25.700000000000003,80,823,502,0,23,80,823,0,502,84.85000000000001,59.15,0.16,1010,3.6,21,1.9000000000000001,27.8114,21.7317
2022,1,4,8,0,26.200000000000003,85,873,619,0,22.700000000000003,85,873,0,619,81.24,52.32,0.16,1011,3.6,20,2,35.4398,27.7717
2022,1,4,8,30,26.6,95,899,726,0,22.700000000000003,95,899,0,726,79.35000000000001,45.45,0.16,1011,3.6,21,2,42.5792,33.4279
2022,1,4,9,0,27,110,908,820,0,22.400000000000002,110,908,0,820,76.01,38.56,0.16,1011,3.6,21,2,48.9524,38.4791
2022,1,4,9,30,27.3,113,930,905,0,22.400000000000002,113,930,0,905,74.62,31.650000000000002,0.16,1010,3.6,22,2,54.7372,43.0631
2022,1,4,10,0,27.6,117,946,976,0,22.200000000000003,117,946,0,976,72.51,24.73,0.16,1010,3.6,24,2,59.5942,46.9119
2022,1,4,10,30,27.8,119,957,1030,0,22.200000000000003,180,814,0,955,71.67,17.84,0.16,1010,3.6,26,1.9000000000000001,58.6981,46.2249
2022,1,4,11,0,28.1,120,965,1067,0,22.1,224,684,0,895,70.01,11.05,0.16,1009,3.6,28,1.9000000000000001,55.2407,43.5129
2022,1,4,11,30,28.3,121,968,1086,0,22.1,121,968,0,1086,69.2,4.84,0.16,1009,3.6,31,1.9000000000000001,67.1661,52.9127
2022,1,4,12,0,28.400000000000002,121,970,1088,0,22.1,304,461,0,763,68.93,4.75,0.16,1009,3.5,33,1.9000000000000001,47.1903,37.1760
2022,1,4,12,30,28.5,121,966,1069,8,22.1,259,669,8,916,68.47,10.93,0.16,1008,3.5,35,1.9000000000000001,56.5400,44.5365
