,Capacity(kW),Generation(kWh),Income,GHI_sum,DNI_sum,DHI_sum,Temperature_mean,Temperature_max,Relative Humidity_mean,Wind Speed_mean,cloud_clear_mean,cloud_medium_mean,cloud_dense_mean,cloud_extreme_mean,sin_day,cos_day
2024-05-23,97.01,228.0,214.32,2892,2366,1919,25.583333333333332,29.9,75.25416666666666,0.0,0.5,0.5,0.0,0.0,0.620609481827423,-0.7841198065767103
2024-05-24,97.01,334.9,314.81,5127,7785,809,25.712500000000002,30.700000000000003,68.49666666666667,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.6070575744291006,-0.7946578517376249
2024-05-25,97.01,329.1,309.35,4424,4757,1412,25.837500000000002,31.4,72.82125,0.0,0.5,0.125,0.375,0.0,0.593326764377232,-0.8049617075821959
2024-05-26,97.01,223.1,209.71,3133,2198,1918,25.395833333333332,28.700000000000003,84.1675,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.5794210982045638,-0.8150283375168113
2024-05-27,97.01,203.7,191.48,4540,5596,1164,25.2375,29.200000000000003,82.74458333333332,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.5653446739747428,-0.8248547748594245
2024-05-28,97.01,301.4,283.32,4386,5989,1106,25.933333333333334,30.3,79.12541666666667,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.5511016400746,-0.8344381237138473
2024-05-29,97.01,274.1,257.65,4194,4719,1545,25.579166666666666,30.4,82.04833333333333,0.0,0.08333333333333333,0.4166666666666667,0.5,0.0,0.5366961939916005,-0.8437755598231856
2024-05-30,97.01,301.4,283.32,4421,5043,1192,23.837500000000002,26.6,78.83583333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.522132581076825,-0.8528643314021596
2024-05-31,97.01,355.1,333.79,4816,6681,964,23.416666666666668,26.700000000000003,73.11083333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5074150932938458,-0.861701759948068
2024-06-01,97.01,231.4,217.52,2945,2745,1600,23.729166666666668,27.3,76.16166666666668,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.4925480679538644,-0.8702852410301553
2024-06-02,97.01,283.6,266.58,3102,3018,1690,24.370833333333334,28.1,69.20291666666667,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.47753588643748834,-0.8786122450571482
2024-06-03,97.01,267.2,251.17,3860,4492,1351,24.208333333333332,27.700000000000003,82.99791666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.4623829729035151,-0.8866803180227399
2024-06-04,97.01,329.1,309.35,4515,5952,1111,24.3,28.5,87.185,0.0,0.5416666666666666,0.25,0.20833333333333334,0.0,0.44709379298511426,-0.8944870822287954
2024-06-05,97.01,233.0,219.02,3431,3472,1698,23.829166666666666,27.1,87.92375,0.0,0.2916666666666667,0.6666666666666666,0.041666666666666664,0.0,0.43167285247378384,-0.9020302369860707
2024-06-06,97.01,255.3,239.98,2910,2374,1674,24.191666666666666,28.0,86.555,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,0.4161246959914746,-0.9093075592922357
2024-06-07,97.01,321.6,302.3,4449,6377,992,24.416666666666668,28.0,83.41125,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.4004539056512664,-0.9163169044870048
2024-06-08,97.01,176.8,166.19,2549,1621,1684,23.9875,27.6,81.60166666666667,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.3846650997070012,-0.923056206884176
2024-06-09,97.01,301.1,283.03,3844,3615,1917,23.74166666666667,27.6,79.24625,0.0,0.375,0.041666666666666664,0.5833333333333334,0.0,0.3687629311922603,-0.9295234803804002
2024-06-10,97.01,317.8,298.73,4907,7695,771,23.970833333333335,28.8,76.26333333333334,0.0,0.875,0.125,0.0,0.0,0.352752086549095,-0.9357168190404935
2024-06-11,97.01,284.6,267.52,4910,7786,749,23.537499999999998,28.6,78.99249999999999,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.3366372842469106,-0.9416343976591258
2024-06-12,97.01,238.6,224.28,4950,7934,727,23.666666666666668,27.9,72.16375000000001,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.3204232733919116,-0.9472744722987168
2024-06-13,97.01,118.0,110.92,2440,1654,1464,24.4875,28.6,73.55499999999999,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.30411483232751846,-0.9526353808033824
2024-06-14,97.01,315.5,296.57,4348,5946,1332,24.120833333333334,28.5,68.67125,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,0.2877167672261668,-0.9577155432887804
2024-06-15,97.01,315.1,296.19,4173,4874,1436,24.733333333333334,29.1,76.14666666666666,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.27123391067291,-0.9625134626077081
2024-06-16,97.01,243.7,229.08,3868,4686,1309,24.416666666666668,28.6,78.89874999999999,0.0,0.20833333333333334,0.7916666666666666,0.0,0.0,0.2546711202412288,-0.9670277247913204
2024-06-17,97.01,156.6,147.2,3627,4153,1339,24.145833333333332,28.700000000000003,79.74,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,0.2380332770614858,-0.9712569994658313
2024-06-18,97.01,183.0,172.02,2369,920,1815,24.316666666666666,28.1,86.17458333333333,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.22132528438243243,-0.9752000402445825
2024-06-19,97.01,255.5,240.17,3448,3584,1842,24.645833333333332,29.4,82.44875,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,0.2045520661262008,-0.9788556850953578
2024-06-20,97.01,162.9,153.13,4602,6394,996,24.462500000000002,28.9,79.78041666666667,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.18771856543719884,-0.9822228566828406
2024-06-21,97.01,273.3,256.9,3841,3884,1834,24.27916666666667,28.5,76.60625,0.0,0.375,0.625,0.0,0.0,0.17082974322534442,-0.985300562686109
2024-06-22,97.01,219.1,205.95,2803,1393,1992,24.2,28.1,79.02833333333334,0.0,0.20833333333333334,0.7916666666666666,0.0,0.0,0.15389057670406214,-0.9880878960910771
2024-06-23,97.01,256.6,241.2,3912,4662,1524,24.675,29.200000000000003,81.08541666666666,0.0,0.25,0.75,0.0,0.0,0.13690605792347574,-0.9905840354577969
2024-06-24,97.01,281.8,264.89,3712,4052,1606,24.970833333333335,29.9,79.59166666666667,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.11988119229922782,-0.9927882451625399
2024-06-25,97.01,334.2,314.15,4755,7368,790,25.070833333333336,30.700000000000003,79.81833333333334,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,0.10282099713736025,-0.9946998756145891
2024-06-26,97.01,273.6,257.18,4233,5929,1193,25.229166666666668,29.3,77.80833333333334,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0857305001556943,-0.9963183634476755
2024-06-27,97.01,264.2,248.35,4786,7424,797,24.941666666666666,31.1,74.96166666666666,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0686147380021341,-0.9976432316860063
2024-06-28,97.01,264.1,248.25,4474,6265,1206,25.09166666666667,29.6,79.27708333333334,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,0.05147875477034673,-0.9986740898848305
2024-06-29,97.01,222.20000000000002,0.0,4772,7220,866,25.683333333333334,32.1,73.19375000000001,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.03432760051324382,-0.9994106342455052
2024-06-30,97.01,180.3,0.0,3735,3529,1912,24.275000000000002,28.5,84.57333333333334,0.0,0.375,0.625,0.0,0.0,0.01716632975470737,-0.9998526477050269
2024-07-01,97.01,138.4,130.1,2833,1802,2052,23.720833333333335,27.5,84.19333333333334,0.0,0.20833333333333334,0.75,0.041666666666666664,0.0,1.2246467991473532e-16,-1.0
2024-07-02,97.01,77.4,72.76,2698,2094,1871,24.24166666666667,28.5,80.46375,0.0,0.20833333333333334,0.7916666666666666,0.0,0.0,-0.017166329754707124,-0.9998526477050269
2024-07-03,97.01,107.8,101.33,3922,5349,1387,24.120833333333334,28.700000000000003,76.24083333333333,0.0,0.625,0.375,0.0,0.0,-0.03432760051324313,-0.9994106342455054
2024-07-04,97.01,310.3,291.68,4031,5362,1194,24.137500000000003,29.700000000000003,69.22583333333334,0.0,0.75,0.25,0.0,0.0,-0.051478754770346045,-0.9986740898848305
2024-07-05,97.01,297.3,279.46,4915,7613,815,23.75,28.9,74.28666666666668,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.06861473800213432,-0.9976432316860063
2024-07-06,97.01,304.2,285.95,4673,6710,1054,24.599999999999998,29.6,79.175,0.0,0.625,0.375,0.0,0.0,-0.0857305001556945,-0.9963183634476755
2024-07-07,97.01,275.6,259.06,4131,5774,1260,24.695833333333336,28.9,75.58583333333333,0.0,0.4166666666666667,0.4583333333333333,0.125,0.0,-0.10282099713736044,-0.9946998756145891
2024-07-08,97.01,334.8,314.71,4864,7477,793,24.8125,30.6,77.21291666666667,0.0,0.7083333333333334,0.16666666666666666,0.125,0.0,-0.11988119229922714,-0.99278824516254
2024-07-09,97.01,254.2,238.95,4195,5253,1493,24.795833333333334,29.700000000000003,80.25833333333334,0.0,0.5416666666666666,0.375,0.08333333333333333,0.0,-0.13690605792347504,-0.990584035457797
2024-07-10,97.01,294.4,276.74,4314,5989,1215,25.066666666666666,30.200000000000003,78.30958333333334,0.0,0.625,0.375,0.0,0.0,-0.15389057670406148,-0.9880878960910772
2024-07-11,97.01,315.3,296.38,4963,7573,811,24.833333333333332,29.9,79.74916666666667,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,-0.17082974322534417,-0.985300562686109
2024-07-12,97.01,244.5,229.83,3138,2591,1838,24.400000000000002,29.1,79.745,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.1877185654371986,-0.9822228566828407
2024-07-13,97.01,194.15,0.0,2499,1110,2131,23.9875,28.200000000000003,71.75,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.20455206612620058,-0.9788556850953579
2024-07-14,97.01,143.8,135.17,3255,3758,1667,24.075000000000003,28.4,71.40958333333334,0.0,0.5,0.5,0.0,0.0,-0.22132528438243218,-0.9752000402445826
2024-07-15,97.01,338.0,317.72,4789,6090,1136,24.020833333333332,29.200000000000003,73.21708333333333,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.23803327706148514,-0.9712569994658315
2024-07-16,97.01,287.5,270.25,4438,6163,1136,24.09166666666667,28.4,73.56125,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.254671120241229,-0.9670277247913203
2024-07-17,97.01,305.8,287.45,5030,7335,830,24.512500000000003,29.4,70.64916666666666,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.2712339106729102,-0.9625134626077081
2024-07-18,97.01,337.3,317.06,4645,5865,1311,24.354166666666668,30.0,68.98666666666666,0.0,0.5833333333333334,0.16666666666666666,0.25,0.0,-0.287716767226167,-0.9577155432887803
2024-07-19,97.01,358.0,336.52,4996,6755,1015,23.333333333333332,27.1,76.44291666666668,0.0,0.75,0.25,0.0,0.0,-0.3041148323275178,-0.9526353808033826
2024-07-20,97.01,326.6,307.0,4523,6072,1456,22.945833333333336,26.9,74.625,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.32042327339191096,-0.947274472298717
2024-07-21,97.01,167.9,157.83,2121,395,1960,23.1125,27.5,77.75666666666667,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,-0.3366372842469099,-0.941634397659126
2024-07-22,97.01,312.4,293.66,4652,6144,1226,23.558333333333334,28.700000000000003,72.42916666666666,0.0,0.375,0.625,0.0,0.0,-0.35275208654909473,-0.9357168190404936
2024-07-23,97.01,303.5,285.29,4479,5756,1634,23.349999999999998,27.6,69.74041666666666,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.36876293119226006,-0.9295234803804003
2024-07-24,97.01,270.4,254.18,3937,4303,1440,23.233333333333334,27.8,70.8025,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,-0.38466509970700097,-0.9230562068841761
2024-07-25,97.01,268.1,252.01,4437,6397,1063,23.666666666666668,28.200000000000003,69.13166666666667,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.40045390565126615,-0.9163169044870049
2024-07-26,97.01,255.8,240.45,4078,4212,1980,23.8625,29.1,75.41083333333334,0.0,0.20833333333333334,0.7916666666666666,0.0,0.0,-0.4161246959914748,-0.9093075592922356
2024-07-27,97.01,206.60000000000002,0.0,3709,3329,1937,24.21666666666667,28.9,79.04958333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.431672852473784,-0.9020302369860707
2024-07-28,97.01,157.4,147.96,4231,5283,1551,24.566666666666666,29.1,77.54458333333334,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.44709379298511404,-0.8944870822287955
2024-07-29,97.01,357.9,336.43,5044,6148,1184,25.120833333333334,30.9,73.72916666666667,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,-0.4623829729035149,-0.88668031802274
2024-07-30,97.01,216.2,203.23,2979,1086,2282,23.891666666666666,28.1,82.81416666666667,0.0,0.25,0.75,0.0,0.0,-0.4775358864374881,-0.8786122450571483
2024-07-31,97.01,274.3,257.84,3649,1973,2335,23.21666666666667,26.5,83.63208333333334,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,-0.4925480679538642,-0.8702852410301554
2024-08-01,97.01,270.7,254.46,2539,1494,1987,23.520833333333332,27.1,74.84833333333334,0.0,0.125,0.875,0.0,0.0,-0.5074150932938452,-0.8617017599480683
2024-08-02,97.01,75.5,70.97,4069,4347,1435,23.416666666666668,27.1,78.4775,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,-0.5221325810768248,-0.8528643314021597
2024-08-03,97.01,256.6,241.2,4116,3635,1856,23.462500000000002,26.5,87.34791666666666,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,-0.5366961939916003,-0.8437755598231858
2024-08-04,97.01,240.6,226.16,3197,2816,2164,23.516666666666666,27.5,83.89458333333333,0.0,0.20833333333333334,0.7916666666666666,0.0,0.0,-0.5511016400745998,-0.8344381237138474
2024-08-05,97.01,334.0,313.96,4952,5961,1365,23.458333333333332,27.3,80.56541666666666,0.0,0.5,0.5,0.0,0.0,-0.5653446739747425,-0.8248547748594246
2024-08-06,97.01,323.0,303.62,4864,6559,1370,23.420833333333334,28.1,77.88583333333334,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.5794210982045637,-0.8150283375168114
2024-08-07,97.01,315.0,296.1,4300,5113,1888,23.4875,28.3,70.61708333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.5933267643772321,-0.8049617075821958
2024-08-08,97.01,403.1,378.91,5781,8498,787,24.02916666666667,30.3,70.74333333333334,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,-0.6070575744291004,-0.794657851737625
2024-08-09,97.01,389.1,365.75,5379,6341,1166,24.599999999999998,30.200000000000003,73.08749999999999,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.6206094818274228,-0.7841198065767104
2024-08-10,97.01,375.8,353.25,5449,7017,1100,24.608333333333334,31.4,74.06333333333333,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.6339784927628865,-0.77335067770973
2024-08-11,97.01,212.5,199.75,2447,334,2207,21.408333333333335,24.700000000000003,73.94916666666667,0.0,0.0,1.0,0.0,0.0,-0.6471606673266059,-0.7623536388483905
2024-08-12,97.01,155.8,146.45,4333,4070,1820,24.8625,31.9,75.41000000000001,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,-0.6601521206712315,-0.7511319308705201
2024-08-13,97.01,272.6,256.24,3510,1426,2523,21.729166666666668,25.0,65.18833333333333,0.0,0.0,0.25,0.75,0.0,-0.6729490241558326,-0.7396888608649671
2024-08-14,97.01,322.9,303.53,4175,3021,2309,22.258333333333336,26.6,68.68916666666667,0.0,0.25,0.6666666666666666,0.08333333333333333,0.0,-0.6855476064742154,-0.7280278011569848
2024-08-15,97.01,295.7,277.96,4115,3726,1674,23.329166666666666,28.6,72.82916666666667,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.6979441547663433,-0.7161521883143935
2024-08-16,97.01,383.3,360.3,5582,7181,1247,23.587500000000002,29.1,78.00916666666667,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.7101350157125356,-0.7040655221348059
2024-08-17,97.01,383.5,360.49,5953,8120,955,23.395833333333332,28.9,75.86666666666666,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,-0.7221165966101161,-0.691771364614222
2024-08-18,97.01,403.3,379.1,6056,8349,925,23.320833333333336,28.9,76.24374999999999,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,-0.7338853664321993,-0.6792733388972929
2024-08-19,97.01,373.6,351.18,5506,6868,1613,23.770833333333332,28.700000000000003,75.50541666666668,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,-0.7454378568683003,-0.6665751282095631
2024-08-20,97.01,429.5,403.73,6119,8430,893,24.145833333333332,30.8,70.82041666666667,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,-0.7567706633464625,-0.653680474772006
2024-08-21,97.01,307.6,289.14,4559,3501,2434,24.012500000000003,29.200000000000003,78.55541666666666,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.7678804460366,-0.6405931786981752
2024-08-22,97.01,209.2,196.65,2909,1220,2402,24.1875,29.3,76.40333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.7787639308347605,-0.627317096874294
2024-08-23,97.01,325.4,305.88,5693,6196,1696,24.816666666666666,30.0,73.93375,0.0,0.375,0.625,0.0,0.0,-0.7894179103280194,-0.6138561418226122
2024-08-24,97.01,401.7,377.6,6016,7513,1189,25.15416666666667,30.3,73.83875,0.0,0.875,0.125,0.0,0.0,-0.7998392447397191,-0.6002142805483686
2024-08-25,97.01,362.6,340.84,5073,4063,2473,25.020833333333332,29.9,74.49875,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.8100248628547748,-0.5863955333706962
2024-08-26,97.01,268.7,252.58,3928,2645,2339,22.920833333333334,26.200000000000003,78.90958333333333,0.0,0.2916666666666667,0.7083333333333334,0.0,0.0,-0.8199717629247767,-0.5724039727378154
2024-08-27,97.01,57.4,53.96,1991,5,1988,21.587500000000002,24.700000000000003,74.61291666666666,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,-0.8296770135526185,-0.5582437220268655
2024-08-28,97.01,77.8,73.13,4267,2922,2875,21.96666666666667,26.200000000000003,72.29416666666667,0.0,0.0,1.0,0.0,0.0,-0.8391377545563938,-0.5439189543287248
2024-08-29,97.01,328.5,308.79,4464,3080,2588,22.224999999999998,26.6,67.76291666666667,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,-0.8483511978123038,-0.5294338912181854
2024-08-30,97.01,426.9,401.29,6381,8292,1079,23.27916666666667,28.200000000000003,65.32375,0.0,0.7916666666666666,0.20833333333333334,0.0,0.0,-0.8573146280763322,-0.514792801509831
2024-08-31,97.01,420.3,395.08,6507,8491,1053,23.570833333333336,29.8,69.79791666666667,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2024-09-01,97.01,411.7,387.0,6069,7017,1594,23.770833333333332,29.4,68.6975,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,-0.8744809578310394,-0.4850598461951967
2024-09-02,97.01,433.2,407.21,6210,7122,1448,25.36666666666667,33.1,69.16000000000001,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,-0.8826787983255475,-0.4699767430273199
2024-09-03,97.01,344.4,323.74,5532,4692,2380,25.070833333333336,31.5,73.34875,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.8906165093267404,-0.45475513555610575
2024-09-04,97.01,308.8,290.27,5203,3727,2615,25.17916666666667,30.5,75.18083333333334,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.8982917515547529,-0.43939950965914165
2024-09-05,97.01,307.6,289.14,5974,5787,1809,25.566666666666666,31.6,71.04875,0.0,0.75,0.25,0.0,0.0,-0.9057022630804714,-0.42391439070986087
2024-09-06,97.01,128.1,120.41,5549,4611,2429,25.120833333333334,30.200000000000003,72.1675,0.0,0.4166666666666667,0.5416666666666666,0.041666666666666664,0.0,-0.9128458599921354,-0.40830434224389367
2024-09-07,97.01,321.8,302.49,4778,2780,3257,24.733333333333334,29.700000000000003,73.24291666666666,0.0,0.375,0.5416666666666666,0.08333333333333333,0.0,-0.9197204370389468,-0.3925739646141714
2024-09-08,97.01,287.5,270.25,4716,2904,3038,24.391666666666666,29.1,78.13458333333334,0.0,0.4583333333333333,0.5,0.041666666666666664,0.0,-0.9263239682514951,-0.3767278936351848
2024-09-09,97.01,160.4,150.78,4502,3749,2575,24.820833333333336,29.6,69.07083333333334,0.0,0.375,0.625,0.0,0.0,-0.9326545075388225,-0.3607707992167831
2024-09-10,97.01,388.6,365.28,6486,7537,1497,24.700000000000003,29.700000000000003,67.75666666666667,0.0,0.75,0.25,0.0,0.0,-0.9387101892619443,-0.3447073839879337
2024-09-11,97.01,211.8,199.09,4714,4612,2342,25.125,30.0,72.13041666666668,0.0,0.5,0.5,0.0,0.0,-0.9444892287836613,-0.32854238191083474
2024-09-12,97.01,371.7,349.4,5810,5908,2094,25.02916666666667,29.700000000000003,71.81291666666667,0.0,0.5,0.5,0.0,0.0,-0.9499899229945009,-0.3122805568857948
2024-09-13,97.01,393.2,369.61,6025,6012,2100,24.950000000000003,29.9,72.34666666666666,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.9552106508146316,-0.29592670134728966
2024-09-14,97.01,314.4,295.54,5059,4191,2853,25.512500000000003,30.5,72.88208333333334,0.0,0.3333333333333333,0.625,0.041666666666666664,0.0,-0.9601498736716017,-0.2794856348516098
2024-09-15,97.01,356.0,334.64,5635,5182,2399,25.52916666666667,30.8,72.67041666666667,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,-0.9648061359537644,-0.2629622026565152
2024-09-16,97.01,380.6,357.76,5557,4480,2442,25.77916666666667,30.9,75.18625,0.0,0.5833333333333334,0.25,0.16666666666666666,0.0,-0.9691780654392534,-0.24636127429331536
2024-09-17,97.01,112.0,105.28,2350,667,2168,24.587500000000002,28.9,77.30791666666667,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.9732643737003823,-0.2296877421317963
2024-09-18,97.01,149.6,140.62,3596,2011,2500,23.887500000000003,27.9,72.80833333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.9770638564833508,-0.21294651993841573
2024-09-19,97.01,304.4,286.14,4313,2441,2995,24.220833333333335,28.8,75.71249999999999,0.0,0.375,0.625,0.0,0.0,-0.9805753940631429,-0.19614254142819712
2024-09-20,97.01,262.5,246.75,4026,2597,2679,25.020833333333332,29.700000000000003,77.44333333333334,0.0,0.375,0.625,0.0,0.0,-0.9837979515735163,-0.1792807588107359
2024-09-21,97.01,314.2,295.35,5495,3661,2959,25.329166666666666,30.4,74.93208333333334,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.9867305793119814,-0.16236614133076413
2024-09-22,97.01,384.3,361.24,6022,5877,2152,25.516666666666666,30.4,73.44833333333334,0.0,0.625,0.375,0.0,0.0,-0.9893724130196829,-0.14540367380369032
2024-09-23,97.01,408.5,383.99,6212,6039,2147,25.483333333333334,30.200000000000003,72.82416666666667,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.9917226741361014,-0.12839835514655154
2024-09-24,97.01,214.6,201.72,5416,5823,1947,25.46666666666667,30.5,75.38375,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,-0.9937806700284985,-0.11135519690480865
2024-09-25,97.01,416.5,391.51,6530,7141,1939,25.65416666666667,30.200000000000003,74.09166666666667,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.9955457941960382,-0.09427922177542443
2024-09-26,97.01,207.7,195.24,6153,6524,1796,25.620833333333334,29.700000000000003,70.615,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.9970175264485267,-0.07717546212664643
2024-09-27,97.01,438.0,411.72,7212,8455,1330,26.0625,31.4,69.13041666666668,0.0,0.75,0.25,0.0,0.0,-0.998195433059714,-0.06004895851494849
2024-09-28,97.01,275.1,258.59,4470,2048,3088,25.775000000000002,30.9,75.35708333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.9990791668951153,-0.04290475819955383
2024-09-29,97.01,226.2,212.63,3003,92,2933,24.474999999999998,27.9,82.55333333333333,0.0,0.0,0.75,0.25,0.0,-0.9996684675143132,-0.025747913654988113
2024-09-30,97.01,333.1,313.11,4289,2312,2773,25.083333333333332,29.200000000000003,80.84708333333333,0.0,0.125,0.7916666666666666,0.08333333333333333,0.0,-0.9999631612477099,-0.008583481082086734
2024-10-01,97.01,231.4,217.52,5344,4391,3180,25.191666666666666,29.8,73.31208333333333,0.0,0.5,0.5,0.0,0.0,-0.9999631612477099,0.008583481082087254
2024-10-02,97.01,469.9,441.71,7368,8617,1382,25.720833333333335,31.6,72.24166666666666,0.0,0.7916666666666666,0.20833333333333334,0.0,0.0,-0.999668467514313,0.025747913654988634
2024-10-03,97.01,401.1,377.03,7374,8545,1333,26.516666666666666,32.2,72.36958333333332,0.0,0.7916666666666666,0.20833333333333334,0.0,0.0,-0.9990791668951153,0.04290475819955435
2024-10-04,97.01,296.6,278.8,4681,2234,3114,26.745833333333334,32.2,71.85666666666667,0.0,0.08333333333333333,0.875,0.041666666666666664,0.0,-0.998195433059714,0.06004895851494813
2024-10-05,97.01,312.0,293.28,3531,873,3106,24.40416666666667,27.700000000000003,75.35458333333334,0.0,0.0,1.0,0.0,0.0,-0.9970175264485267,0.07717546212664607
2024-10-06,97.01,508.5,477.99,7198,7472,1938,23.8,28.200000000000003,64.92208333333333,0.0,0.25,0.75,0.0,0.0,-0.9955457941960382,0.09427922177542405
2024-10-07,97.01,334.3,314.24,4474,1427,3651,24.09166666666667,29.200000000000003,66.66083333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.9937806700284985,0.11135519690480827
2024-10-08,97.01,347.9,327.03,4853,2798,2981,25.941666666666666,32.300000000000004,70.25875,0.0,0.25,0.75,0.0,0.0,-0.9917226741361016,0.1283983551465503
2024-10-09,97.01,411.8,387.09,6637,5148,2538,27.3125,34.800000000000004,76.8,0.0,0.125,0.5833333333333334,0.2916666666666667,0.0,-0.9893724130196829,0.14540367380368996
2024-10-10,97.01,83.4,78.4,1486,91,1468,24.791666666666668,27.700000000000003,87.22541666666666,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,-0.9867305793119814,0.16236614133076377
2024-10-11,97.01,190.0,178.6,2497,166,2437,25.137500000000003,28.4,85.69291666666668,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,-0.9837979515735163,0.17928075881073555
2024-10-12,97.01,355.6,334.26,4775,2341,2752,28.191666666666666,34.300000000000004,74.6475,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,-0.980575394063143,0.19614254142819676
2024-10-13,97.01,371.0,348.74,5377,2237,3374,25.7625,28.5,81.71083333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.9770638564833509,0.21294651993841537
2024-10-14,97.01,377.1,354.47,5427,3364,2426,25.016666666666666,28.5,72.93708333333333,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,-0.9732643737003827,0.22968774213179508
2024-10-15,97.01,385.6,362.46,5811,3469,3369,24.587500000000002,28.5,70.95791666666666,0.0,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,-0.9691780654392538,0.24636127429331414
